run 10000
All restart file global fix info was re-assigned
Neighbor list info ...
  1 neighbor list requests
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 14
  ghost atom cutoff = 14
  binsize = 7 -> bins = 56 56 56
Memory usage per processor = 3.77734 Mbytes
Step Time Lx Ly Lz Density Volume Press Pxx Pyy Pzz PotEng Temp PotEng KinEng TotEng 
       0            0    390.37969    390.37969    390.37969  0.004961661     59492421   0.99595355    1.0203604    1.0149522   0.95254801   -7.0290462    214.27757   -7.0290462    1307.4613    1300.4323 
      20          200    390.35667    390.35667    390.35667  0.004962539     59481896   0.98690682    1.0044662    1.0145441   0.94171018   -5.5452643    209.88324   -5.5452643    1280.6484    1275.1031 
      40          400    390.11279    390.11279    390.11279 0.0049718515     59370483   0.97374273   0.99494084   0.98951146   0.93677591    -6.652866    208.38704    -6.652866     1271.519    1264.8661 
      60          600    389.44068    389.44068    389.44068 0.0049976381     59064146   0.98493898    1.0126001   0.99955958   0.94265725   -6.8329186    210.12108   -6.8329186    1282.0996    1275.2667 
      80          800    388.42059    388.42059    388.42059 0.0050371165     58601231    1.0168357    1.0417039    1.0313631   0.97744007   -7.3731309    215.02281   -7.3731309    1312.0086    1304.6354 
     100         1000    387.53015    387.53015    387.53015  0.005071918     58199132    1.0583265    1.0761446    1.0814924    1.0173425   -6.8824921    220.08083   -6.8824921    1342.8712    1335.9887 
     120         1200    387.39863    387.39863    387.39863 0.0050770856     58139895    1.0644399    1.0854791    1.0851187     1.022722   -7.9032883    221.94721   -7.9032883    1354.2593     1346.356 
     140         1400    388.27522    388.27522    388.27522 0.0050427762     58535460    1.0486428    1.0785597    1.0659006    1.0014681   -8.1939129    220.77319   -8.1939129    1347.0958    1338.9019 
     160         1600    390.03557    390.03557    390.03557 0.0049748054     59335230    1.0234047    1.0558454    1.0362917    0.9780771   -7.6876701    217.88781   -7.6876701      1329.49    1321.8023 
     180         1800     392.2246     392.2246     392.2246 0.0048919753     60339884   0.99301793    1.0269275   0.99845937   0.95366697   -6.8241564    214.69314   -6.8241564     1309.997    1303.1729 
     200         2000    394.08292    394.08292    394.08292 0.0048230957     61201610   0.96445694   0.98614037   0.97729445   0.92993598   -7.3414494    213.14675   -7.3414494    1300.5614    1293.2199 
     220         2200    395.12907    395.12907    395.12907 0.0047848881     61690308    0.9613736    0.9837361   0.97504883   0.92533588   -7.0300656    213.96983   -7.0300656    1305.5836    1298.5535 
     240         2400    395.44241    395.44241    395.44241 0.0047735228     61837187   0.97072399   0.99670937   0.98363627   0.93182633   -7.8735808    217.24738   -7.8735808    1325.5823    1317.7087 
     260         2600    395.31392    395.31392    395.31392 0.0047781788     61776932   0.99708113    1.0162034     1.011936   0.96310393   -6.8064393    220.56563   -6.8064393    1345.8293    1339.0229 
     280         2800    395.12037    395.12037    395.12037 0.0047852042     61686234    1.0024997    1.0250329    1.0201536   0.96231273   -8.2031958    222.78513   -8.2031958     1359.372    1351.1689 
     300         3000    394.98612    394.98612    394.98612 0.0047900849     61623381     1.005437    1.0357636    1.0202996   0.96024783   -8.4473149    222.96183   -8.4473149    1360.4503     1352.003 
     320         3200    394.93969    394.93969    394.93969 0.0047917748     61601648    0.9992446    1.0212657    1.0135958   0.96287228    -9.059282    221.65404    -9.059282    1352.4705    1343.4112 
     340         3400    394.91072    394.91072    394.91072 0.0047928292     61588096   0.99343882    1.0045243    1.0034909   0.97230124   -8.3894948    219.29321   -8.3894948    1338.0654    1329.6759 
     360         3600    394.76289    394.76289    394.76289 0.0047982159     61518955   0.97958081   0.99960792   0.99158277   0.94755173   -9.1212141    217.40097   -9.1212141    1326.5194    1317.3982 
     380         3800    394.27237    394.27237    394.27237 0.0048161467     61289916   0.97930811   0.99281394    1.0018145   0.94329595   -9.0561509    216.55398   -9.0561509    1321.3514    1312.2952 
     400         4000    393.34353    393.34353    393.34353 0.0048503457     60857770   0.99260229    1.0094491    1.0165974   0.95176043    -8.421894    216.96138    -8.421894    1323.8372    1315.4153 
     420         4200    391.95655    391.95655    391.95655 0.0049020187     60216259    1.0073419    1.0238237      1.02622   0.97198214   -8.6094811    218.45374   -8.6094811    1332.9431    1324.3337 
     440         4400    390.02799    390.02799    390.02799 0.0049750952     59331774    1.0262452     1.044327    1.0431228   0.99128584   -8.9445614    220.47657   -8.9445614    1345.2859    1336.3413 
