run 10000
All restart file global fix info was re-assigned
Neighbor list info ...
  1 neighbor list requests
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 14
  ghost atom cutoff = 14
  binsize = 7 -> bins = 8 8 8
Memory usage per processor = 3.60456 Mbytes
Step Time Lx Ly Lz Density Volume Press Pxx Pyy Pzz PotEng Temp PotEng KinEng TotEng 
       0            0    55.333438    55.333438    55.333438    1.7423114    169419.33    -25.70412   -38.524537   -32.317958   -6.2698654   -2643.3195    175.25669   -2643.3195    1069.3669   -1573.9525 
      20          200    55.438858    55.438858    55.438858     1.732391    170389.49   -43.660772   -48.153005   -73.487202   -9.3421081   -2621.6806    171.77488   -2621.6806    1048.1219   -1573.5587 
      40          400    55.243046    55.243046    55.243046     1.750878     168590.4   -22.965408   -12.423146   -42.867342   -13.605737    -2650.873    176.12034    -2650.873    1074.6367   -1576.2364 
      60          600     54.88558     54.88558     54.88558    1.7853113    165338.79    54.781609    88.333043     35.97462    40.037163   -2694.9791    181.72511   -2694.9791    1108.8354   -1586.1437 
      80          800    54.886197    54.886197    54.886197    1.7852511    165344.38    56.701091    138.36507   0.93012009    30.808085   -2686.8297    177.15981   -2686.8297    1080.9792   -1605.8504 
     100         1000    55.170313    55.170313    55.170313    1.7578118    167925.38   -4.6095124    51.400791   -65.184025 -0.045302971   -2646.5659     168.2683   -2646.5659    1026.7257   -1619.8402 
     120         1200    55.321554    55.321554    55.321554    1.7434344     169310.2   -49.632315   -46.921252   -74.375204   -27.600487   -2637.3346     166.5654   -2637.3346    1016.3351   -1620.9995 
     140         1400    55.223026    55.223026    55.223026    1.7527829    168407.18    6.4966011    26.162926    25.590144   -32.263267   -2631.3401    166.91814   -2631.3401    1018.4874   -1612.8526 
     160         1600    55.131359    55.131359    55.131359    1.7615405    167569.94    20.320579    24.645273    48.963397   -12.646933   -2646.4813    171.87495   -2646.4813    1048.7325   -1597.7487 
     180         1800    55.167468    55.167468    55.167468    1.7580838    167899.41    22.428876    30.931761    34.629411    1.7254556   -2640.8825    173.08201   -2640.8825    1056.0977   -1584.7848 
     200         2000    55.255463    55.255463    55.255463    1.7496978    168704.11   -12.014506   -1.8803279   -9.9022704   -24.260919    -2642.621    174.65972    -2642.621    1065.7244   -1576.8966 
     220         2200    55.262312    55.262312    55.262312    1.7490474    168766.85    31.303337    40.474548    4.9883277    48.447136   -2629.7602    172.72941   -2629.7602    1053.9462    -1575.814 
     240         2400    55.447143    55.447143    55.447143    1.7316145     170465.9   -27.636774   -41.984505   -11.506584   -29.419232   -2610.2077    169.70581   -2610.2077     1035.497   -1574.7107 
     260         2600    55.435398    55.435398    55.435398    1.7327153     170357.6   -27.638913   -35.115115   -42.490508   -5.3111172   -2610.8494    170.58559   -2610.8494    1040.8652   -1569.9842 
     280         2800    55.218358    55.218358    55.218358    1.7532275    168364.48    1.3271885    38.449368   -36.729362    2.2615592   -2647.8291     177.9624   -2647.8291    1085.8764   -1561.9527 
     300         3000    55.101276    55.101276    55.101276    1.7644273    167295.77    42.119724    69.686667    26.471953    30.200552   -2651.6349    179.13166   -2651.6349    1093.0109    -1558.624 
     320         3200    55.237051    55.237051    55.237051    1.7514481    168535.53   -17.757191    26.779593    -43.52896   -36.522208   -2646.5077    176.41069   -2646.5077    1076.4083   -1570.0993 
     340         3400    55.316341    55.316341    55.316341    1.7439274    169262.34    6.1771241    32.404142   -16.456996    2.5842262   -2610.5586    166.59828   -2610.5586    1016.5358   -1594.0229 
     360         3600    55.290625    55.290625    55.290625    1.7463618    169026.38    -47.42336   -48.759788   -1.8314635   -91.678828   -2634.5445    168.18331   -2634.5445    1026.2072   -1608.3373 
     380         3800    55.013703    55.013703    55.013703    1.7728667    166499.39    13.255475   -11.167309    39.733855     11.19988   -2665.9646    172.34259   -2665.9646    1051.5859   -1614.3787 
     400         4000    54.883197    54.883197    54.883197    1.7855438    165317.27    57.044031    63.941165    48.798409     58.39252    -2675.038    173.21313    -2675.038    1056.8977   -1618.1402 
     420         4200    55.014883    55.014883    55.014883    1.7727527     166510.1   -10.261246   -46.925978   -20.336208    36.478447   -2673.1019    171.91667   -2673.1019    1048.9871   -1624.1149 
     440         4400    55.064123    55.064123    55.064123    1.7680011     166957.6   -6.2357201   -33.616721    12.399373    2.5101886   -2655.4386    167.98774   -2655.4386    1025.0139   -1630.4248 
     460         4600    55.060088    55.060088    55.060088    1.7683899     166920.9   -10.148346    19.867278   -31.602882   -18.709434   -2656.8286    168.26867   -2656.8286     1026.728   -1630.1006 
     480         4800    55.017257    55.017257    55.017257    1.7725232    166531.66    1.3930616    61.181167   -27.501454   -29.500528   -2666.4665    171.53036   -2666.4665    1046.6299   -1619.8366 
     500         5000    55.031112    55.031112    55.031112    1.7711847     166657.5    23.555431    17.026612     18.56969    35.069992   -2661.2578    174.29062   -2661.2578    1063.4723   -1597.7856 
     520         5200    55.164597    55.164597    55.164597    1.7583584    167873.19    13.950554     34.98732    5.6308936    1.2334487   -2638.2921    174.43985   -2638.2921    1064.3828   -1573.9093 
     540         5400    55.324841    55.324841    55.324841    1.7431237    169340.38   -13.224472    12.445988   -16.866011   -35.253393   -2616.4396    173.03693   -2616.4396    1055.8226   -1560.6171 
     560         5600    55.361711    55.361711    55.361711    1.7396433    169679.16  -0.42943666    20.889928   -10.121645   -12.056593   -2602.5691    171.68327   -2602.5691    1047.5629   -1555.0062 
     580         5800    55.318899    55.318899    55.318899    1.7436855    169285.82    2.8090554    8.0643132    12.690075   -12.327222   -2615.2281     174.0814   -2615.2281    1062.1957   -1553.0324 
     600         6000    55.325636    55.325636    55.325636    1.7430486    169347.68    3.7864011     27.87754    10.580656   -27.098992   -2617.3372    174.25096   -2617.3372    1063.2303    -1554.107 
     620         6200    55.376605    55.376605    55.376605    1.7382401    169816.14   -15.426265   -18.060138    44.625227   -72.843883   -2619.9992    174.05037   -2619.9992    1062.0063   -1557.9929 
     640         6400    55.385348    55.385348    55.385348     1.737417    169896.59    36.149071    33.113705     70.59888    4.7346283   -2596.2704    169.15833   -2596.2704    1032.1565   -1564.1139 
     660         6600    55.527261    55.527261    55.527261    1.7241299    171205.91   -10.346827   -8.9624315   -9.5816685   -12.496382   -2593.5994    168.37412   -2593.5994    1027.3714   -1566.2279 
     680         6800     55.56861     55.56861     55.56861     1.720284    171588.66   -14.342647   -22.127369     19.51711   -40.417683   -2587.3284    167.92137   -2587.3284    1024.6089   -1562.7195 
     700         7000    55.490606    55.490606    55.490606    1.7275489    170867.08  -0.64543559   -18.844397    2.9227647    13.985326   -2593.9768    171.38435   -2593.9768     1045.739   -1548.2378 
