run 10000
All restart file global fix info was re-assigned
Neighbor list info ...
  1 neighbor list requests
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 14
  ghost atom cutoff = 14
  binsize = 7 -> bins = 54 54 54
Memory usage per processor = 3.75267 Mbytes
Step Time Lx Ly Lz Density Volume Press Pxx Pyy Pzz PotEng Temp PotEng KinEng TotEng 
       0            0    377.86923    377.86923    377.86923 0.0054709677     53954116    1.0028139    1.0125754    1.0208254   0.97504085   -8.8373271    191.89884   -8.8373271    1170.9126    1162.0753 
      20          200    377.56365    377.56365    377.56365 0.0054842621     53823326   0.99327288    1.0048411    0.9946971    0.9802804   -11.317843    193.55444   -11.317843    1181.0146    1169.6968 
      40          400    377.15878    377.15878    377.15878 0.0055019426     53650364    1.0135162    1.0300816    1.0131314   0.99733565   -10.334676    196.30565   -10.334676    1197.8018    1187.4671 
      60          600    376.87474    376.87474    376.87474 0.0055143922     53529240    1.0308243    1.0347109    1.0370034    1.0207585   -10.538642    199.56958   -10.538642    1217.7174    1207.1787 
      80          800    377.02972    377.02972    377.02972 0.0055075947     53595306    1.0460825    1.0483385    1.0484992    1.0414097   -9.5580826    201.23596   -9.5580826    1227.8851     1218.327 
     100         1000    377.96709    377.96709    377.96709 0.0054667191     53996047    1.0327182     1.036302    1.0433952    1.0184575   -9.8118109    200.86419   -9.8118109    1225.6167    1215.8049 
     120         1200    379.68738    379.68738    379.68738 0.0053927496     54736683    1.0040676    1.0195217    1.0043496   0.98833153   -9.5280026    198.36012   -9.5280026    1210.3375    1200.8095 
     140         1400    381.71581    381.71581    381.71581 0.0053072345     55618651   0.96409852   0.97334749   0.96662786    0.9523202   -10.159056    195.10915   -10.159056    1190.5011     1180.342 
     160         1600    383.24576    383.24576    383.24576 0.0052439273     56290106    0.9437797   0.95246564   0.94487792   0.93399553    -9.741248    192.46105    -9.741248    1174.3431    1164.6018 
     180         1800     383.8685     383.8685     383.8685 0.0052184471     56564954   0.94165236   0.94955912   0.93985417   0.93554378   -9.5292653    191.91664   -9.5292653    1171.0212     1161.492 
     200         2000    383.57632    383.57632    383.57632 0.0052303813     56435890   0.95191092   0.95951604   0.95571084   0.94050587   -10.821449    194.68742   -10.821449    1187.9278    1177.1063 
     220         2200    382.58266    382.58266    382.58266 0.0052712413     55998428   0.98955879   0.99551906   0.99504863   0.97810868   -11.045368    199.96262   -11.045368    1220.1155    1209.0702 
     240         2400     381.4503     381.4503     381.4503 0.0053183246     55502672    1.0254645    1.0399083    1.0254939    1.0109912   -11.147079    204.25334   -11.147079    1246.2963    1235.1492 
     260         2600    380.70359    380.70359    380.70359 0.0053496799     55177362    1.0377679    1.0465651    1.0378912    1.0288475   -11.729163    205.40198   -11.729163     1253.305    1241.5758 
     280         2800    380.53543    380.53543    380.53543 0.0053567753     55104276    1.0303664    1.0289829    1.0297993     1.032317   -11.490916    203.30815   -11.490916     1240.529    1229.0381 
     300         3000    380.82243    380.82243    380.82243 0.0053446734     55229048    1.0125569    1.0265708    1.0093966    1.0017034   -10.663444     199.5361   -10.663444     1217.513    1206.8496 
     320         3200    381.31638    381.31638    381.31638   0.00532393     55444235   0.98703534   0.99517284   0.98423241   0.98170078   -11.202176    196.66143   -11.202176    1199.9726    1188.7705 
     340         3400    381.75398    381.75398    381.75398 0.0053056427     55635338   0.98020967   0.99295013   0.96472837   0.98295051   -9.0524962    194.70607   -9.0524962    1188.0416    1178.9891 
     360         3600    381.93568    381.93568    381.93568 0.0052980744     55714813   0.96050768   0.96573749   0.96323791   0.95254765   -10.111778    194.52507   -10.111778    1186.9371    1176.8254 
     380         3800    381.49747    381.49747    381.49747  0.005316352     55523265   0.97254061   0.96796488    0.9743696   0.97528734   -8.4445669      195.266   -8.4445669    1191.4581    1183.0135 
     400         4000     380.2381     380.2381     380.2381 0.0053693513     54975211    0.9918874   0.99263664   0.99246899   0.99055656   -8.2084671    197.59507   -8.2084671    1205.6694     1197.461 
     420         4200    378.20875    378.20875    378.20875 0.0054562469     54099682     1.025963    1.0244729    1.0311983    1.0222179   -7.7381623    200.62119   -7.7381623     1224.134    1216.3958 
     440         4400    376.09063    376.09063    376.09063 0.0055489549     53195823    1.0548893    1.0534831    1.0641799     1.047005   -7.8755675    202.85011   -7.8755675    1237.7342    1229.8586 
     460         4600    374.64984    374.64984    374.64984 0.0056132203     52586788    1.0634412    1.0613561    1.0790499    1.0499176   -7.7658636    201.92767   -7.7658636    1232.1057    1224.3399 
