run 10000
All restart file global fix info was re-assigned
Neighbor list info ...
  1 neighbor list requests
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 14
  ghost atom cutoff = 14
  binsize = 7 -> bins = 56 56 56
Memory usage per processor = 3.77673 Mbytes
Step Time Lx Ly Lz Density Volume Press Pxx Pyy Pzz PotEng Temp PotEng KinEng TotEng 
       0            0    390.64669    390.64669    390.64669 0.0049514945     59614572    1.0091674    1.0021205   0.98269726    1.0426845   -9.3719792    217.76745   -9.3719792    1328.7556    1319.3836 
      20          200     391.4093     391.4093     391.4093 0.0049226087     59964389   0.98471888   0.97716945   0.95944475    1.0175424   -8.9115672    213.49538   -8.9115672    1302.6886    1293.7771 
      40          400     392.0229     392.0229     392.0229   0.00489953     60246845   0.96285938   0.95101934   0.93952251   0.99803628   -9.5394689    210.26402   -9.5394689    1282.9718    1273.4323 
      60          600    392.13491    392.13491    392.13491 0.0048953327     60298501   0.96404038   0.94959314    0.9443495   0.99817851   -9.4913048    209.30731   -9.4913048    1277.1342    1267.6429 
      80          800    391.69849    391.69849    391.69849 0.0049117137     60097401   0.99183115   0.98388248   0.97865633    1.0129546   -7.9016959    210.75795   -7.9016959    1285.9856    1278.0839 
     100         1000    391.06747    391.06747    391.06747 0.0049355284     59807421    1.0023461   0.99888872   0.97771898    1.0304306   -9.9524214    214.94528   -9.9524214    1311.5355    1301.5831 
     120         1200    390.47035    390.47035    390.47035 0.0049582059     59533878    1.0181601    1.0131349   0.98766197    1.0536835   -10.613125    219.23697   -10.613125    1337.7222    1327.1091 
     140         1400    390.11909    390.11909    390.11909  0.004971611     59373355    1.0339022    1.0255524    1.0051091    1.0710451    -10.16747     221.3976    -10.16747    1350.9058    1340.7383 
     160         1600    390.27249    390.27249    390.27249 0.0049657506     59443426    1.0344478    1.0220013    1.0186774    1.0626647   -9.6342485    220.97668   -9.6342485    1348.3374    1338.7032 
     180         1800    391.01026    391.01026    391.01026  0.004937695     59781178    1.0188729    1.0168054   0.99521852    1.0445948   -8.7626579    218.66929   -8.7626579    1334.2584    1325.4957 
