run 10000
All restart file global fix info was re-assigned
Neighbor list info ...
  1 neighbor list requests
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 14
  ghost atom cutoff = 14
  binsize = 7 -> bins = 7 7 7
Memory usage per processor = 3.62947 Mbytes
Step Time Lx Ly Lz Density Volume Press Pxx Pyy Pzz PotEng Temp PotEng KinEng TotEng 
       0            0    46.065276    46.065276    46.065276    3.0197271    97750.962    1.5407647    3.3553037    8.0077466   -6.7407563   -5075.3424    60.449516   -5075.3424    368.84591   -4706.4965 
      20          200    46.061005    46.061005    46.061005    3.0205673     97723.77   -11.593843   -1.6761175   -33.107104 0.0016941097   -5081.9285    62.717119   -5081.9285    382.68218   -4699.2464 
      40          400    46.077609    46.077609    46.077609     3.017303    97829.494   -14.041753   -6.6715516   -24.472052   -10.981654   -5074.4874    62.361429   -5074.4874    380.51187   -4693.9755 
      60          600    46.040386    46.040386    46.040386    3.0246272    97592.596    52.655532    72.202541    48.191902    37.572153   -5075.2213    63.058169   -5075.2213    384.76318   -4690.4582 
      80          800    46.096251    46.096251    46.096251    3.0136437    97948.281   -23.894788   -9.4992165   -36.350256    -25.83489    -5067.443    62.405156    -5067.443    380.77868   -4686.6643 
     100         1000    46.076049    46.076049    46.076049    3.0176095    97819.556   -10.647462    -5.196726   -16.384844   -10.360815   -5075.8961     64.29103   -5075.8961    392.28575   -4683.6103 
     120         1200    46.082587    46.082587    46.082587    3.0163252    97861.207   0.21133541    22.414958   -21.728388 -0.052563426   -5069.4864    63.531318   -5069.4864     387.6502   -4681.8362 
     140         1400    46.093478    46.093478    46.093478    3.0141878    97930.603    8.9855562    29.764203    20.673382   -23.480916   -5060.6649    62.265145   -5060.6649    379.92437   -4680.7406 
     160         1600    46.061541    46.061541    46.061541    3.0204618    97727.183    34.392676    57.508122     29.30524    16.364666   -5071.5306    64.237605   -5071.5306    391.95976   -4679.5709 
     180         1800    46.123945    46.123945    46.123945    3.0082187    98124.923   -53.550803   -56.199089   -72.296117   -32.157202   -5062.4492    62.923834   -5062.4492     383.9435   -4678.5057 
     200         2000    46.094253    46.094253    46.094253    3.0140357    97935.542   -9.5089379    4.2333363   -33.905302    1.1451521     -5066.56    63.624463     -5066.56    388.21854   -4678.3414 
     220         2200    46.021021    46.021021    46.021021     3.028447    97469.502    79.082444    103.31075    56.467659    77.468927   -5080.0801    65.561405   -5080.0801    400.03722   -4680.0429 
     240         2400    46.125236    46.125236    46.125236    3.0079661    98133.163   -57.395001   -25.361029   -48.613859   -98.210116   -5061.8832    61.689817   -5061.8832    376.41387   -4685.4693 
     260         2600    46.078144    46.078144    46.078144    3.0171978    97832.903    1.6929294     4.124704   0.43618864   0.51789568   -5070.0007    61.893971   -5070.0007    377.65957   -4692.3411 
     280         2800    46.040752    46.040752    46.040752    3.0245552     97594.92    56.269941     60.31261    40.263502     68.23371   -5074.6946     62.09501   -5074.6946    378.88625   -4695.8083 
     300         3000    46.093449    46.093449    46.093449    3.0141933    97930.423   -50.078692   -24.339697   -67.817972   -58.078408   -5076.2955    62.267001   -5076.2955    379.93569   -4696.3598 
     320         3200    46.068811    46.068811    46.068811     3.019032    97773.466   -31.756945   -52.309471    -28.42456   -14.536804   -5084.0708    63.511994   -5084.0708    387.53229   -4696.5385 
     340         3400    46.025962    46.025962    46.025962    3.0274718    97500.899    71.484608     39.40937    89.236003    85.808453   -5077.7309    62.343029   -5077.7309    380.39959   -4697.3313 
     360         3600    46.041864    46.041864    46.041864     3.024336    97601.993    42.014405    41.541168    35.082375    49.419671   -5077.9645     62.33705   -5077.9645    380.36311   -4697.6014 
     380         3800    46.131983    46.131983    46.131983    3.0066465    98176.231   -114.89424   -105.42008   -116.01225   -123.25039   -5074.1352    62.127362   -5074.1352    379.08365   -4695.0515 
     400         4000    46.048402    46.048402    46.048402    3.0230479    97643.581    32.641318    17.459826    52.243698    28.220432   -5077.3715    63.285832   -5077.3715    386.15231   -4691.2192 
     420         4200    46.039117    46.039117    46.039117    3.0248773    97584.528    77.408668     96.46508    67.236401    68.524522   -5070.9922    63.400002   -5070.9922    386.84895   -4684.1432 
     440         4400     46.13742     46.13742     46.13742    3.0055836     98210.95   -81.918236      -88.501   -80.097943   -77.155764   -5064.8981     63.58962   -5064.8981    388.00594   -4676.8922 
     460         4600    46.114326    46.114326    46.114326    3.0101014    98063.548   -27.503066   -64.150023   -13.341551   -5.0176231    -5061.751    63.652724    -5061.751    388.39098   -4673.3601 
     480         4800    46.052655    46.052655    46.052655    3.0222105    97670.637    80.391065    55.260628    79.874932    106.03764    -5063.683    64.260501    -5063.683    392.09947   -4671.5835 
     500         5000    46.105982    46.105982    46.105982     3.011736    98010.326   -8.0512672   -24.801165    6.9728429   -6.3254797   -5059.8335    63.629203   -5059.8335    388.24746    -4671.586 
     520         5200     46.11027     46.11027     46.11027    3.0108959    98037.671   -50.266311   -64.643456   -29.153918   -57.001559   -5070.3607    64.987569   -5070.3607    396.53583   -4673.8249 
     540         5400    46.070648    46.070648    46.070648    3.0186709    97785.164     27.49048    21.910112    25.942265    34.619062   -5068.3383    63.514368   -5068.3383    387.54677   -4680.7915 
