run 10000
All restart file global fix info was re-assigned
Neighbor list info ...
  1 neighbor list requests
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 14
  ghost atom cutoff = 14
  binsize = 7 -> bins = 57 57 57
Memory usage per processor = 3.78156 Mbytes
Step Time Lx Ly Lz Density Volume Press Pxx Pyy Pzz PotEng Temp PotEng KinEng TotEng 
       0            0    393.00012    393.00012    393.00012 0.0048630719     60698511    1.0406077    1.0350851     1.073998      1.01274   -10.499073    228.72023   -10.499073    1395.5864    1385.0873 
      20          200    392.42137    392.42137    392.42137 0.0048846199     60430746    1.0436043    1.0415641    1.0752669    1.0139817   -9.3950313    226.04708   -9.3950313    1379.2756    1369.8806 
      40          400    392.33066    392.33066    392.33066  0.004888009     60388847    1.0315077    1.0441497     1.051915   0.99845841   -10.176902    223.72549   -10.176902    1365.1099     1354.933 
      60          600    392.78431    392.78431    392.78431 0.0048710921     60598572    1.0214746    1.0199585    1.0473363   0.99712908   -10.241698    222.00656   -10.241698    1354.6214    1344.3798 
      80          800     393.7825     393.7825     393.7825 0.0048341432     61061746    1.0062351    1.0117543    1.0221187   0.98483216   -10.411181    220.96077   -10.411181    1348.2403    1337.8292 
     100         1000    395.14926    395.14926    395.14926 0.0047841546     61699768   0.99120074   0.99522027    1.0113735   0.96700848   -10.084746    220.46547   -10.084746    1345.2182    1335.1334 
     120         1200    396.55516    396.55516    396.55516 0.0047334513     62360676   0.98336017   0.98398637    1.0040584   0.96203575   -9.5369173    220.72578   -9.5369173    1346.8065    1337.2696 
     140         1400    397.80131    397.80131    397.80131 0.0046891066     62950419   0.97811531   0.97902001   0.99632323    0.9590027   -9.2369668    221.72097   -9.2369668    1352.8789    1343.6419 
     160         1600     398.7527     398.7527     398.7527 0.0046556231     63403162   0.97329429   0.97782002   0.99084981   0.95121303   -9.5510454    223.13492   -9.5510454    1361.5064    1351.9553 
     180         1800    399.32751    399.32751    399.32751 0.0046355477     63677745   0.97773525   0.98035122   0.99852654   0.95432801   -8.8576594    224.35621   -8.8576594    1368.9583    1360.1007 
     200         2000    399.55858    399.55858    399.55858 0.0046275097     63788353   0.97703073    0.9797309   0.99298238    0.9583789   -9.4320181    225.61298   -9.4320181    1376.6268    1367.1948 
     220         2200    399.43911    399.43911    399.43911 0.0046316633     63731148   0.98371645   0.98629907   0.99845422   0.96639605   -9.0561707    226.52522   -9.0561707     1382.193    1373.1369 
     240         2400     399.0189     399.0189     399.0189 0.0046463115     63530227   0.98936925   0.99515872    1.0050065   0.96794253   -9.2361413    227.25669   -9.2361413    1386.6563    1377.4201 
     260         2600    398.34622    398.34622    398.34622 0.0046698899     63209461   0.99982329    1.0163719    1.0120386    0.9710594   -8.4889872    227.40642   -8.4889872    1387.5699    1379.0809 
     280         2800    397.47849    397.47849    397.47849 0.0047005408     62797290    1.0009527    1.0075157    1.0177571   0.97758553   -9.2794919    227.14129   -9.2794919    1385.9521    1376.6727 
     300         3000    396.40678    396.40678    396.40678 0.0047387688     62290699    1.0038933    1.0087884    1.0166281   0.98626353   -9.1862137    225.76755   -9.1862137    1377.5699    1368.3837 
     320         3200    395.10974    395.10974    395.10974 0.0047855904     61681256    1.0004562    1.0072956     1.011842   0.98223094   -9.6288528     223.2955   -9.6288528    1362.4862    1352.8573 
     340         3400    393.51515    393.51515    393.51515 0.0048440024     60937464    1.0038677    1.0105143    1.0130442   0.98804455   -9.5043607    220.65041   -9.5043607    1346.3466    1336.8422 
     360         3600    391.72606    391.72606    391.72606 0.0049106768     60110090     1.016905    1.0236142    1.0326305   0.99447029   -9.5705995    220.02777   -9.5705995    1342.5475    1332.9769 
     380         3800    390.05357    390.05357    390.05357 0.0049741167     59343446    1.0332188    1.0336835    1.0463693    1.0196037   -10.410904     221.5282   -10.410904    1351.7026    1341.2917 
     400         4000    388.83642    388.83642    388.83642 0.0050209734     58789641    1.0525041    1.0567903    1.0716257    1.0290965   -10.860358    223.45035   -10.860358     1363.431    1352.5707 
     420         4200    388.38077    388.38077    388.38077  0.005038666     58583209    1.0653005    1.0824855    1.0774823    1.0359338   -10.596036    224.48652   -10.596036    1369.7535    1359.1575 
     440         4400    388.86135    388.86135    388.86135 0.0050200076     58800951    1.0555199    1.0605532     1.070862    1.0351444   -11.094009    224.47977   -11.094009    1369.7123    1358.6183 
     460         4600    390.23241    390.23241    390.23241 0.0049672807     59425114    1.0393417    1.0433061    1.0597935    1.0149254   -10.419562    223.33804   -10.419562    1362.7458    1352.3262 
     480         4800    392.30002    392.30002    392.30002 0.0048891543     60374700    1.0167967    1.0232697    1.0363661   0.99075429   -9.9163949    221.92898   -9.9163949    1354.1481    1344.2317 
     500         5000    394.53683    394.53683    394.53683 0.0048064684     61413329   0.99812997    1.0053559    1.0141993   0.97483471   -9.3093282    221.35577   -9.3093282    1350.6505    1341.3412 
     520         5200    396.25998    396.25998    396.25998 0.0047440372     62221524   0.98716274   0.99344849    1.0031223   0.96491742   -9.9125647    222.81674   -9.9125647     1359.565    1349.6524 
     540         5400    397.25648    397.25648    397.25648 0.0047084262     62692121   0.99788854   0.99805455    1.0123536   0.98325743   -8.8494087    225.10065   -8.8494087    1373.5007    1364.6513 
     560         5600    397.84221    397.84221    397.84221 0.0046876605     62969838    0.9971591    1.0029755    1.0110148   0.97748694   -9.6687458    226.94899   -9.6687458    1384.7788      1375.11 
     580         5800     398.2103     398.2103     398.2103 0.0046746731     63144784   0.99816372    1.0007294    1.0105393   0.98322243   -9.1643595    227.32951   -9.1643595    1387.1006    1377.9362 
     600         6000    398.44404    398.44404    398.44404 0.0046664513     63256039   0.99485917     1.002486    1.0089681   0.97312342   -9.1991065    226.99108   -9.1991065    1385.0356    1375.8365 
     620         6200    398.55107    398.55107    398.55107 0.0046626928     63307028   0.98965592   0.99409768      1.00561   0.96926005    -9.830042    226.38497    -9.830042    1381.3373    1371.5073 
     640         6400    398.51807    398.51807    398.51807 0.0046638512     63291305   0.99315182   0.99264409    1.0112414   0.97556992   -8.9269038    225.43596   -8.9269038    1375.5467    1366.6198 
     660         6600    398.37911    398.37911    398.37911 0.0046687331     63225123    0.9849586   0.98915706   0.99939707   0.96632166   -9.8429721    224.86334   -9.8429721    1372.0527    1362.2097 
     680         6800    398.04107    398.04107    398.04107 0.0046806383     63064310    0.9844584   0.99129692   0.99578288    0.9662954   -9.8562403    224.40694   -9.8562403    1369.2679    1359.4116 
     700         7000    397.48113    397.48113    397.48113 0.0047004473     62798540   0.99307513   0.99770204    1.0037879   0.97773541   -9.1857363    224.11358   -9.1857363    1367.4779    1358.2921 
     720         7200    396.80068    396.80068    396.80068 0.0047246701     62476579   0.99423738    1.0037925    1.0045562   0.97436346   -9.8691502    224.02346   -9.8691502     1366.928    1357.0589 
     740         7400    396.02227    396.02227    396.02227  0.004752585     62109615   0.99502539    1.0070497    1.0094529   0.96857363   -10.239301    223.24036   -10.239301    1362.1498    1351.9105 
     760         7600    395.13676    395.13676    395.13676 0.0047846089     61693909   0.99939521    1.0097254    1.0165956   0.97186464   -9.7100649    221.30309   -9.7100649    1350.3291     1340.619 
     780         7800     394.1895     394.1895     394.1895 0.0048191848     61251277    0.9971831    1.0151873    1.0084533   0.96790863   -9.9359705    219.58687   -9.9359705    1339.8572    1329.9212 
     800         8000    393.13562    393.13562    393.13562 0.0048580451     60761319   0.99436449    1.0083688    1.0066361    0.9680886   -11.291455    219.45022   -11.291455    1339.0234    1327.7319 
     820         8200    391.94614    391.94614    391.94614 0.0049024093     60211460    1.0192692    1.0358661    1.0304949   0.99144665   -10.283507    220.68097   -10.283507    1346.5331    1336.2496 
     840         8400    390.94552    390.94552    390.94552 0.0049401486     59751486    1.0409298    1.0600064    1.0514531    1.0113298   -10.758048     223.5019   -10.758048    1363.7456    1352.9875 
     860         8600     390.4875     390.4875     390.4875 0.0049575526     59541724    1.0598215    1.0673643    1.0762671    1.0358332   -10.787568    226.66656   -10.787568    1383.0555    1372.2679 
     880         8800    390.90635    390.90635    390.90635 0.0049416337     59733530    1.0654547    1.0747144     1.083269    1.0383808   -10.858704    228.81216   -10.858704    1396.1473    1385.2886 
     900         9000    392.55371    392.55371    392.55371 0.0048796814     60491905    1.0536311    1.0801626     1.058263    1.0224677   -9.7022993    228.46031   -9.7022993    1394.0004    1384.2981 
     920         9200    395.44076    395.44076    395.44076 0.0047735825     61836415    1.0121649    1.0284716    1.0188095   0.98921368   -9.7522483     226.1001   -9.7522483    1379.5991    1369.8468 
     940         9400     398.4045     398.4045     398.4045 0.0046678407     63237210   0.97518212   0.98915079   0.98581779   0.95057777   -9.1992443    223.62649   -9.1992443    1364.5058    1355.3066 
     960         9600    400.19439    400.19439    400.19439 0.0046054891     64093350   0.96265755   0.97584568   0.97429946   0.93782751   -8.6112507    223.81792   -8.6112507    1365.6739    1357.0626 
     980         9800    400.85017    400.85017    400.85017 0.0045829225     64408949   0.97372973   0.98799479   0.98551408   0.94768032    -8.527096    227.49967    -8.527096    1388.1388    1379.6117 
    1000        10000    400.94296    400.94296    400.94296 0.0045797415     64453687   0.99143015    1.0051337    1.0039687   0.96518805   -8.9922155    231.70179   -8.9922155     1413.779    1404.7868 
    1020        10200    400.89948    400.89948    400.89948 0.0045812317     64432721    1.0101709    1.0187844    1.0226031   0.98912531   -7.8411322    233.09728   -7.8411322    1422.2939    1414.4528 
