run 10000
All restart file global fix info was re-assigned
Neighbor list info ...
  1 neighbor list requests
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 14
  ghost atom cutoff = 14
  binsize = 7 -> bins = 8 8 8
Memory usage per processor = 3.60609 Mbytes
Step Time Lx Ly Lz Density Volume Press Pxx Pyy Pzz PotEng Temp PotEng KinEng TotEng 
       0            0    55.472026    55.472026    55.472026    1.7292853    170695.51  -0.44332881     7.152775   -18.428842     9.946081   -2623.9967    165.01022   -2623.9967    1006.8459   -1617.1508 
      20          200    55.435707    55.435707    55.435707    1.7326864    170360.44   -8.7259404   -11.774599   -3.5384352   -10.864787   -2647.6608    169.95001   -2647.6608    1036.9871   -1610.6737 
      40          400    55.459784    55.459784    55.459784    1.7304307    170582.52    59.307605    86.473056    90.522463   0.92729616   -2608.6482    165.22536   -2608.6482    1008.1586   -1600.4896 
      60          600    55.667992    55.667992    55.667992    1.7110869    172510.95   -67.115979   -36.504232   -69.793524    -95.05018   -2624.3604    170.49774   -2624.3604    1040.3292   -1584.0312 
      80          800     55.56067     55.56067     55.56067    1.7210215    171515.13    5.6332611    19.153668   -12.090798    9.8369126   -2612.5873    170.88332   -2612.5873    1042.6819   -1569.9054 
     100         1000     55.46427     55.46427     55.46427    1.7300109    170623.91    10.697939   -10.094275    13.209193      28.9789   -2625.3433    174.64743   -2625.3433    1065.6494   -1559.6939 
     120         1200    55.388476    55.388476    55.388476    1.7371226    169925.38    24.437382   -3.8686584    53.043857    24.136948   -2626.3659    174.64025   -2626.3659    1065.6056   -1560.7603 
     140         1400    55.455644    55.455644    55.455644    1.7308182    170544.32   -9.0070707   -26.450043    14.777151   -15.348321    -2622.836    172.50842    -2622.836    1052.5978   -1570.2382 
     160         1600    55.486074    55.486074    55.486074    1.7279722    170825.22   -55.903976   -60.605567   -45.350437   -61.755925   -2634.6812    172.28688   -2634.6812     1051.246   -1583.4352 
     180         1800    55.179786    55.179786    55.179786    1.7569067     168011.9    56.419833     31.45917    92.939754    44.860576   -2649.7462    171.93346   -2649.7462    1049.0895   -1600.6567 
     200         2000     55.18229     55.18229     55.18229    1.7566675    168034.77    14.889062    52.063691    2.6005633   -9.9970675   -2660.8844    171.66918   -2660.8844    1047.4769   -1613.4075 
     220         2200     55.27723     55.27723     55.27723    1.7476317    168903.57   -59.069533   -70.777845   -85.577957   -20.852796   -2665.8663    171.15038   -2665.8663    1044.3114   -1621.5549 
     240         2400    55.036226    55.036226    55.036226    1.7706911    166703.96    43.958181    2.1840821  -0.29619559    129.98666   -2666.6146    170.02188   -2666.6146    1037.4256    -1629.189 
     260         2600    54.967795    54.967795    54.967795    1.7773125    166082.91   -2.4462264   -36.928241   -13.179957    42.769519   -2694.9335    173.77804   -2694.9335    1060.3446   -1634.5889 
     280         2800    54.959511    54.959511    54.959511    1.7781163    166007.83    11.001494   -48.723229    67.424924    14.302787   -2685.7902    170.74652   -2685.7902    1041.8472    -1643.943 
