run 10000
All restart file global fix info was re-assigned
Neighbor list info ...
  1 neighbor list requests
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 14
  ghost atom cutoff = 14
  binsize = 7 -> bins = 54 54 54
Memory usage per processor = 3.75294 Mbytes
Step Time Lx Ly Lz Density Volume Press Pxx Pyy Pzz PotEng Temp PotEng KinEng TotEng 
       0            0    373.96559    373.96559    373.96559 0.0056440882     52299187   0.99860228    1.0258563   0.99579581   0.97415477   -10.419374    186.53685   -10.419374    1138.1953    1127.7759 
      20          200    373.20277    373.20277    373.20277 0.0056787682     51979798    1.0053532    1.0330424    1.0026858   0.98033146   -11.368403    189.86449   -11.368403    1158.4996    1147.1312 
      40          400    372.53601    372.53601    372.53601 0.0057093142     51701696     1.033551    1.0748315     1.025212    1.0006095   -9.9014007    193.04332   -9.9014007    1177.8959    1167.9945 
      60          600    372.31445    372.31445    372.31445 0.0057195128     51609505    1.0435125    1.0736701    1.0434578    1.0134096   -10.285955    195.08422   -10.285955    1190.3489     1180.063 
      80          800    372.74788    372.74788    372.74788 0.0056995844     51789956    1.0427514     1.072963    1.0431357    1.0121555   -9.8229732    194.66535   -9.8229732    1187.7931    1177.9701 
     100         1000    373.85491    373.85491    373.85491 0.0056491026     52252764     1.022925    1.0585505    1.0236397   0.98658492   -9.3290533    191.95648   -9.3290533    1171.2643    1161.9353 
     120         1200    375.33206    375.33206    375.33206 0.0055826674     52874585   0.98100076     1.013593   0.98030688   0.94910241   -10.012564    187.65506   -10.012564    1145.0183    1135.0057 
     140         1400    376.53733    376.53733    376.53733 0.0055292294     53385599   0.94545176    0.9770414    0.9442097   0.91510416   -9.5557011    182.37726   -9.5557011    1112.8146    1103.2589 
     160         1600     376.9111     376.9111     376.9111 0.0055127961     53544738   0.92007569   0.94679957   0.92019304   0.89323447   -10.142152    178.91416   -10.142152    1091.6838    1081.5416 
     180         1800    376.11626    376.11626    376.11626 0.0055478205     53206701    0.9288214   0.95915411   0.92591146   0.90139863   -10.540142    179.29004   -10.540142    1093.9773    1083.4371 
     200         2000    374.33473    374.33473    374.33473 0.0056274076     52454211   0.98357234    1.0181337   0.97954807   0.95303529   -9.7777899    184.84513   -9.7777899    1127.8729    1118.0951 
     220         2200    372.50458    372.50458    372.50458 0.0057107596     51688609    1.0383115    1.0682683    1.0334636    1.0132027   -10.646943    193.12448   -10.646943    1178.3912    1167.7442 
