run 10000
All restart file global fix info was re-assigned
Neighbor list info ...
  1 neighbor list requests
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 14
  ghost atom cutoff = 14
  binsize = 7 -> bins = 7 7 7
Memory usage per processor = 3.62662 Mbytes
Step Time Lx Ly Lz Density Volume Press Pxx Pyy Pzz PotEng Temp PotEng KinEng TotEng 
       0            0    47.143681    47.143681    47.143681    2.8172037    104778.09   -34.973248   -92.981847   -15.445385    3.5074877   -4633.0517    108.20104   -4633.0517    660.21227   -3972.8394 
      20          200    47.154846    47.154846    47.154846    2.8152031    104852.55    4.1132937   -4.9746224    22.329458   -5.0149545   -4616.7905    106.28843   -4616.7905    648.54204   -3968.2485 
      40          400    47.146151    47.146151    47.146151     2.816761    104794.56   -19.674234    2.6575726   -44.073881   -17.606393   -4628.3131    109.26453   -4628.3131    666.70135   -3961.6118 
      60          600     47.10858     47.10858     47.10858    2.8235059    104544.22    34.198041    23.260666    28.859775    50.473683   -4629.9988      110.216   -4629.9988    672.50696   -3957.4919 
      80          800    47.170544    47.170544    47.170544    2.8123935     104957.3   -24.130569   -1.1162999   -4.8680061   -66.407402   -4619.4351    108.52634   -4619.4351    662.19711    -3957.238 
     100         1000    47.156889    47.156889    47.156889    2.8148373    104866.18   -37.716696   -17.172972   -49.424817   -46.552298   -4630.6963    110.14436   -4630.6963    672.06984   -3958.6264 
     120         1200    47.071321    47.071321    47.071321     2.830216    104296.36    111.68047    109.82052    130.82962    94.391263   -4624.7981    108.19892   -4624.7981    660.19934   -3964.5987 
     140         1400    47.233586    47.233586    47.233586    2.8011475    105378.68   -142.95634   -166.55796   -142.99047   -119.32058   -4624.3908    106.40335   -4624.3908    649.24325   -3975.1476 
     160         1600    46.976018    46.976018    46.976018    2.8474764    103664.15    118.51315    95.144078     95.24222    165.15316    -4664.082    110.20597    -4664.082    672.44577   -3991.6362 
     180         1800    47.099446    47.099446    47.099446    2.8251489    104483.42   -74.857585   -85.556907   -81.255325   -57.760523   -4659.9458    107.20654   -4659.9458    654.14409   -4005.8017 
     200         2000    47.027656    47.027656    47.027656    2.8381067    104006.39    21.141689   -6.5312152    73.237395   -3.2811121   -4665.1304    107.08416   -4665.1304    653.39736   -4011.7331 
     220         2200    46.987466    46.987466    46.987466    2.8453956    103739.96    46.899189    49.443254    80.733641    10.520672   -4674.1168    108.23104   -4674.1168    660.39529   -4013.7216 
     240         2400    47.086259    47.086259    47.086259    2.8275231    104395.69     -37.3754   -68.124017   0.53038826   -44.532571   -4653.7665    104.71863   -4653.7665    638.96359   -4014.8029 
     260         2600    47.030837    47.030837    47.030837    2.8375309    104027.49   -6.6750252   -61.508616    28.982138    12.501402   -4671.9212    108.18507   -4671.9212    660.11482   -4011.8063 
     280         2800    47.043771    47.043771    47.043771    2.8351912    104113.34    13.550413   -31.367104    36.161139    35.857205   -4659.8109    107.11022   -4659.8109     653.5564   -4006.2545 
     300         3000    47.104937    47.104937    47.104937     2.824161    104519.97   -16.341063    1.1427296   -46.726114   -3.4398043   -4641.3332     105.4802   -4641.3332    643.61047   -3997.7228 
     320         3200    47.025806    47.025806    47.025806    2.8384417    103994.11    30.155109   -29.045859    59.804636    59.706551   -4664.9346    111.00398   -4664.9346    677.31502   -3987.6196 
     340         3400    47.110358    47.110358    47.110358    2.8231862    104556.06   -29.724068   -63.711131   -34.150007    8.6889336   -4643.8575     108.4709   -4643.8575    661.85887   -3981.9986 
     360         3600    47.081259    47.081259    47.081259    2.8284241    104362.43    45.951133   -18.883974    79.986122    76.751252   -4635.6506     107.5145   -4635.6506    656.02316   -3979.6275 
     380         3800    47.118069    47.118069    47.118069    2.8218004    104607.41   -37.557604    -94.60891    7.0966763   -25.160578   -4645.0904    109.37078   -4645.0904    667.34969   -3977.7408 
     400         4000    47.102624    47.102624    47.102624    2.8245771    104504.57    35.267373    35.408472    22.173565    48.220083   -4629.6239    106.84224   -4629.6239    651.92123   -3977.7026 
     420         4200    47.127177    47.127177    47.127177    2.8201645    104668.09    11.774971 -0.054292403     30.95061    4.4285961   -4625.7303    106.39347   -4625.7303      649.183   -3976.5473 
     440         4400    47.168356    47.168356    47.168356    2.8127848     104942.7   -62.538911   -59.645185   -66.664719   -61.306828   -4629.7243    107.97507   -4629.7243    658.83345   -3970.8909 
     460         4600    47.058071    47.058071    47.058071    2.8326072    104208.31     98.25508    117.39271    87.084298    90.288227   -4632.5411     110.7399   -4632.5411    675.70368   -3956.8375 
     480         4800    47.232009    47.232009    47.232009     2.801428    105368.13   -94.686944   -66.777468   -104.26595   -113.01741   -4612.8104    110.14283   -4612.8104    672.06051   -3940.7499 
     500         5000    47.119393    47.119393    47.119393    2.8215625    104616.23    104.59832    137.73333    129.65611     46.40551   -4609.4427    110.67125   -4609.4427     675.2848   -3934.1579 
     520         5200    47.280183    47.280183    47.280183    2.7928736    105690.87   -98.875394   -76.013492   -108.09963   -112.51306   -4593.3121    108.39954   -4593.3121    661.42344   -3931.8887 
     540         5400    47.130731    47.130731    47.130731    2.8195266    104691.77    89.051988    137.78006    51.502525    77.873375   -4604.7583    109.96369   -4604.7583    670.96743   -3933.7909 
     560         5600    47.193348    47.193348    47.193348    2.8083185     105109.6   -64.277361   -55.629415   -69.432446   -67.770221   -4621.6463    111.94754   -4621.6463    683.07234    -3938.574 
     580         5800    47.141372    47.141372    47.141372    2.8176178    104762.69     36.08904    34.940378    42.392367    30.934376   -4614.4304    108.77555   -4614.4304    663.71773   -3950.7127 
     600         6000    47.173122    47.173122    47.173122    2.8119324    104974.51      -30.225 -0.084676301   -40.741688   -49.848636    -4619.101    107.89535    -4619.101    658.34702    -3960.754 
     620         6200    47.157501    47.157501    47.157501    2.8147277    104870.26   -21.215012   -42.959792     16.55045   -37.235695   -4620.1685     107.3627   -4620.1685    655.09693   -3965.0715 
     640         6400    47.023078    47.023078    47.023078    2.8389358    103976.01    110.40427    115.04941    133.76859    82.394818   -4643.0723    110.45216   -4643.0723    673.94793   -3969.1243 
     660         6600    47.182207    47.182207    47.182207    2.8103083    105035.18   -133.89219    -74.12989   -130.41485   -197.13183   -4642.3661    109.66066   -4642.3661    669.11842   -3973.2477 
     680         6800    47.049936    47.049936    47.049936    2.8340768    104154.28    126.47331    172.01546     168.5292     38.87528   -4627.1668    106.16376   -4627.1668    647.78131   -3979.3855 
     700         7000    47.175469    47.175469    47.175469    2.8115127    104990.18   -124.52435   -103.22708   -147.75272   -122.59326    -4643.046    108.54065    -4643.046    662.28448   -3980.7615 
     720         7200    47.013504    47.013504    47.013504    2.8406704    103912.52    129.97022    83.968951    181.92669    124.01502   -4644.1096    108.13554   -4644.1096    659.81258   -3984.2971 
     740         7400     47.14824     47.14824     47.14824    2.8163867    104808.49   -122.89044   -121.95775   -155.94432   -90.769248   -4655.3566    109.50707   -4655.3566    668.18127   -3987.1754 
     760         7600    47.041099    47.041099    47.041099    2.8356743     104095.6    82.510604    132.16554    6.2126096    109.15366   -4643.3685    106.45592   -4643.3685    649.56405   -3993.8045 
