run 10000
All restart file global fix info was re-assigned
Neighbor list info ...
  1 neighbor list requests
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 14
  ghost atom cutoff = 14
  binsize = 7 -> bins = 54 54 54
Memory usage per processor = 3.75325 Mbytes
Step Time Lx Ly Lz Density Volume Press Pxx Pyy Pzz PotEng Temp PotEng KinEng TotEng 
       0            0    373.27387    373.27387    373.27387 0.0056755238     52009512    0.9384657   0.94358576   0.88742396   0.98438739   -11.502543    178.13598   -11.502543    1086.9355     1075.433 
      20          200    372.72575    372.72575    372.72575 0.0057005996     51780733   0.95622539    0.9691824   0.90052657    0.9989672   -10.629879    180.05936   -10.629879    1098.6715    1088.0416 
      40          400    371.79774    371.79774    371.79774 0.0057433923     51394927   0.97930321   0.98624816   0.92618598    1.0254755    -11.25094    183.55503    -11.25094    1120.0011    1108.7501 
      60          600    370.85903    370.85903    370.85903 0.0057871157     51006622    1.0085622    1.0131613   0.95644652    1.0560788   -11.497085    186.99054   -11.497085    1140.9636    1129.4665 
      80          800    370.21352    370.21352    370.21352 0.0058174398     50740744    1.0340543    1.0312038   0.98872817    1.0822309   -11.330665    188.84096   -11.330665    1152.2543    1140.9237 
     100         1000    370.09786    370.09786    370.09786 0.0058228955     50693204    1.0296017    1.0283016   0.97972864    1.0807748   -12.369771    188.04894   -12.369771    1147.4217    1135.0519 
     120         1200    370.42421    370.42421    370.42421 0.0058075191     50827422   0.99579892   0.99131818   0.94849721    1.0475814   -12.100228    181.90233   -12.100228    1109.9167    1097.8165 
     140         1400    370.69772    370.69772    370.69772 0.0057946738     50940093   0.95875946   0.95724531   0.91776928    1.0012638      -12.775    177.00316      -12.775    1080.0234    1067.2484 
     160         1600     370.3967     370.3967     370.3967  0.005808813     50816100   0.95567171   0.95357369   0.91009798    1.0033435   -12.887445    176.35424   -12.887445    1076.0639    1063.1764 
     180         1800     369.4552     369.4552     369.4552  0.005853335     50429580   0.97479901   0.97469299   0.92642391    1.0232801   -12.739874    178.10376   -12.739874    1086.7389    1073.9991 
     200         2000    368.13189    368.13189    368.13189 0.0059166847     49889632    1.0047404    1.0001276   0.95491637    1.0591772   -12.641125    181.38056   -12.641125     1106.733    1094.0919 
     220         2200    366.87075    366.87075    366.87075 0.0059779113     49378656    1.0331719    1.0256446   0.98272523     1.091146   -12.692823    184.77336   -12.692823     1127.435    1114.7422 
     240         2400    366.10344    366.10344    366.10344 0.0060155771     49069478    1.0513043    1.0508178   0.99337727     1.109718   -12.569658    186.72968   -12.569658    1139.3719    1126.8022 
     260         2600    366.07162    366.07162    366.07162 0.0060171457     49056685    1.0508418    1.0484239   0.98894244    1.1151592   -12.134256    186.41069   -12.134256    1137.4255    1125.2912 
     280         2800    366.75148    366.75148    366.75148 0.0059837456     49330510    1.0242944    1.0236526   0.97917889    1.0700517   -12.494236    183.97446   -12.494236    1122.5603    1110.0661 
     300         3000    367.82427    367.82427    367.82427 0.0059315418     49764670   0.99850227   0.99923295   0.95506355    1.0412103   -11.612083    180.14392   -11.612083    1099.1875    1087.5754 
     320         3200    368.90804    368.90804    368.90804 0.0058794185     50205854   0.96871292   0.96818303    0.9191341    1.0188216     -12.2258    177.21549     -12.2258    1081.3189    1069.0931 
     340         3400    369.60637    369.60637    369.60637 0.0058461557     50491509     0.962577   0.96167905   0.91322285    1.0128291   -11.903861    176.07053   -11.903861    1074.3327    1062.4289 
