run 10000
All restart file global fix info was re-assigned
Neighbor list info ...
  1 neighbor list requests
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 14
  ghost atom cutoff = 14
  binsize = 7 -> bins = 56 56 56
Memory usage per processor = 3.7768 Mbytes
Step Time Lx Ly Lz Density Volume Press Pxx Pyy Pzz PotEng Temp PotEng KinEng TotEng 
       0            0    386.58047    386.58047    386.58047 0.0051093894     57772310   0.98013334   0.96484636   0.99689715    0.9786565   -7.1267965    203.19361   -7.1267965    1239.8301    1232.7033 
      20          200     385.7058     385.7058     385.7058 0.0051442283     57381050   0.97251528   0.96384456   0.98024867    0.9734526    -8.102075    201.74776    -8.102075     1231.008    1222.9059 
      40          400    384.26991    384.26991    384.26991 0.0052021106     56742590   0.99409959   0.97921366     1.003285   0.99980011   -6.1375127    201.68816   -6.1375127    1230.6443    1224.5068 
      60          600     382.4808     382.4808     382.4808 0.0052754535     55953715    1.0045297   0.99822346    1.0068882    1.0084773   -7.6794877     203.8238   -7.6794877    1243.6754    1235.9959 
      80          800    380.68973    380.68973    380.68973 0.0053502645     55171333    1.0363475    1.0337616    1.0369695    1.0383113   -6.7404856     206.4371   -6.7404856     1259.621    1252.8805 
     100         1000    379.44979    379.44979    379.44979 0.0054028858     54633993    1.0556586    1.0499149    1.0579488    1.0591122   -7.5054908    209.24344   -7.5054908    1276.7445     1269.239 
     120         1200    379.06425    379.06425    379.06425 0.0054193879     54467632    1.0682789     1.061696    1.0716602    1.0714805   -7.8570713    210.97089   -7.8570713    1287.2849    1279.4278 
     140         1400    379.65031    379.65031    379.65031 0.0053943291     54720655    1.0662415    1.0574236    1.0682203    1.0730806   -7.8635956    210.58109   -7.8635956    1284.9065    1277.0429 
     160         1600    381.15143    381.15143    381.15143 0.0053308452     55372313    1.0432824    1.0303025    1.0425224    1.0570224   -7.3491039    207.44222   -7.3491039     1265.754    1258.4049 
     180         1800    383.09304    383.09304    383.09304 0.0052502011     56222841   0.99954468   0.99193257   0.99608914    1.0106123   -7.9783793     202.9919   -7.9783793    1238.5994     1230.621 
     200         2000    384.64345    384.64345    384.64345 0.0051869696     56908223   0.97355845   0.96055562   0.98523766   0.97488206    -7.357139    199.38008    -7.357139    1216.5611    1209.2039 
     220         2200    385.40054    385.40054    385.40054 0.0051564613     57244922   0.95890213   0.94801885   0.96168168   0.96700587   -8.5575903     198.7643   -8.5575903    1212.8038    1204.2462 
     240         2400    385.43839    385.43839    385.43839 0.0051549424     57261789   0.97176784   0.95590114   0.97388941   0.98551297   -8.8746036    201.15175   -8.8746036    1227.3713    1218.4967 
     260         2600    385.11149    385.11149    385.11149  0.005168081     57116215   0.99440087   0.97868199   0.99153312    1.0129875   -10.201598    205.74467   -10.201598     1255.396    1245.1944 
     280         2800    384.80909    384.80909    384.80909 0.0051802742     56981776    1.0240531    1.0151587    1.0194248    1.0375758   -9.9222496    209.10609   -9.9222496    1275.9064    1265.9842 
     300         3000    384.89033    384.89033    384.89033 0.0051769949     57017871    1.0284123    1.0108971    1.0308888    1.0434509   -10.669667    210.25791   -10.669667    1282.9345    1272.2648 
     320         3200    385.38927    385.38927    385.38927 0.0051569138     57239898    1.0265333    1.0047829    1.0397144    1.0351025   -8.9651142    209.07284   -8.9651142    1275.7036    1266.7384 
     340         3400    386.17313    386.17313    386.17313 0.0051255749     57589876   0.99310339   0.97698421   0.99705548    1.0052705   -10.367219     207.2597   -10.367219    1264.6403    1254.2731 
     360         3600    386.83382    386.83382    386.83382 0.0050993569     57885970   0.97419619   0.95968139   0.97803014   0.98487702   -9.5220761    204.99076   -9.5220761    1250.7958    1241.2738 
     380         3800     387.0859     387.0859     387.0859  0.005089401     57999207   0.96596865    0.9512682   0.96998893   0.97664882   -9.0326175    203.54878   -9.0326175    1241.9973    1232.9647 
     400         4000    386.83093    386.83093    386.83093 0.0050994711     57884674   0.97178069   0.95504962   0.97914595    0.9811465   -8.5389095    203.31194   -8.5389095    1240.5522    1232.0133 
     420         4200    386.15389    386.15389    386.15389 0.0051263408     57581272   0.99102516   0.96717909    1.0009994     1.004897   -7.4482007    204.29071   -7.4482007    1246.5244    1239.0762 
     440         4400    385.29684    385.29684    385.29684 0.0051606262     57198722    1.0042267    0.9852066    1.0057738    1.0216997   -8.2416323    207.14471   -8.2416323    1263.9386     1255.697 
     460         4600    384.47799    384.47799    384.47799  0.005193669     56834816    1.0278879    1.0074895    1.0286105    1.0475636   -8.4914106    211.57257   -8.4914106    1290.9562    1282.4648 
     480         4800    384.04102    384.04102    384.04102 0.0052114177     56641252    1.0553043    1.0410176    1.0557938    1.0691016   -7.3835147    214.92236   -7.3835147    1311.3957    1304.0122 
