run 10000
All restart file global fix info was re-assigned
Neighbor list info ...
  1 neighbor list requests
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 14
  ghost atom cutoff = 14
  binsize = 7 -> bins = 55 55 55
Memory usage per processor = 3.75729 Mbytes
Step Time Lx Ly Lz Density Volume Press Pxx Pyy Pzz PotEng Temp PotEng KinEng TotEng 
       0            0    381.29024    381.29024    381.29024 0.0053250251     55432832   0.99667758   0.98994745    1.0518828   0.94820246   -9.5474415     198.7216   -9.5474415    1212.5432    1202.9958 
      20          200    380.09594    380.09594    380.09594 0.0053753783     54913572   0.99909222   0.99561397    1.0507216   0.95094105   -10.010288    198.17523   -10.010288    1209.2094    1199.1991 
      40          400    379.09009    379.09009    379.09009 0.0054182798     54478771    1.0106475     1.015368    1.0548941   0.96168033   -9.5110444    198.49951   -9.5110444     1211.188     1201.677 
      60          600    378.35613    378.35613    378.35613 0.0054498733     54162951    1.0216224    1.0170459    1.0663076   0.98151371   -9.8150588     200.0914   -9.8150588    1220.9013    1211.0863 
      80          800    378.01159    378.01159    378.01159 0.0054647887     54015122    1.0406926    1.0481142    1.0863044   0.98765921   -9.2247978    202.53475   -9.2247978      1235.81    1226.5852 
     100         1000    378.24873    378.24873    378.24873  0.005454517     54116840    1.0528217    1.0580519    1.0989208    1.0014924   -9.2445046    205.28546   -9.2445046     1252.594    1243.3495 
     120         1200    379.24556    379.24556    379.24556 0.0054116191     54545824    1.0544933    1.0511049    1.1095706    1.0028044   -8.3631066     206.6602   -8.3631066    1260.9823    1252.6192 
     140         1400    380.96528    380.96528    380.96528 0.0053386635     55291222    1.0295442    1.0260485    1.0793559   0.98322823   -8.9618179    206.37288   -8.9618179    1259.2292    1250.2674 
     160         1600     382.9286     382.9286     382.9286 0.0052569679     56150471    1.0059403    1.0089088    1.0522015   0.95671061   -8.2956404    204.64016   -8.2956404    1248.6566     1240.361 
     180         1800    384.55882    384.55882    384.55882 0.0051903948     56870669   0.98164617    0.9814054     1.026786   0.93674715   -8.7064265    202.95819   -8.7064265    1238.3937    1229.6872 
     200         2000    385.53211    385.53211    385.53211 0.0051511841     57303567   0.97476312   0.97462724    1.0153307   0.93433142   -8.0687751    201.72766   -8.0687751    1230.8853    1222.8165 
     220         2200    385.89962    385.89962    385.89962 0.0051364807     57467601   0.97129766   0.96877806    1.0176339   0.92748106   -8.6786995     201.7267   -8.6786995    1230.8795    1222.2008 
     240         2400    385.82102    385.82102    385.82102 0.0051396206     57432493   0.98045274   0.97620339    1.0245793   0.94057549   -8.3989305    202.84967   -8.3989305    1237.7315    1229.3326 
     260         2600    385.49294    385.49294    385.49294 0.0051527543     57286105   0.98819172   0.98558006     1.029772   0.94922313   -8.8380575    204.93499   -8.8380575    1250.4556    1241.6175 
     280         2800    385.05124    385.05124    385.05124 0.0051705072     57089414    1.0011644   0.99956563    1.0488761   0.95505137   -8.4812835    206.76658   -8.4812835    1261.6314    1253.1501 
     300         3000    384.67365    384.67365    384.67365 0.0051857482     56921627    1.0079726    1.0054473     1.052403   0.96606752   -8.2487499    207.52891   -8.2487499    1266.2829    1258.0342 
     320         3200    384.44911    384.44911    384.44911 0.0051948398     56822007    1.0053235    1.0013245    1.0476839   0.96696196   -7.8305984    206.59856   -7.8305984    1260.6062    1252.7756 
     340         3400      384.302      384.302      384.302 0.0052008078     56756803   0.99079048   0.98960732    1.0329967    0.9497674   -8.1984953    204.23177   -8.1984953    1246.1647    1237.9662 
     360         3600    384.02929    384.02929    384.02929 0.0052118952     56636063   0.98437447    0.9867878     1.023801   0.94253465   -7.5918999    201.31049   -7.5918999    1228.3399     1220.748 
     380         3800    383.50037    383.50037    383.50037 0.0052334896     56402371   0.98022487    0.9731009    1.0222263   0.94534742   -8.1303898     199.6591   -8.1303898    1218.2636    1210.1332 
     400         4000    382.63253    382.63253    382.63253 0.0052691803     56020331   0.99595208   0.99451597    1.0408072    0.9525331   -7.3901753    199.42058   -7.3901753    1216.8082     1209.418 
     420         4200    381.57698    381.57698    381.57698 0.0053130295     55557988    1.0007674   0.99242576    1.0480826   0.96179394   -9.3219447    200.95564   -9.3219447    1226.1747    1216.8528 
     440         4400    380.44158    380.44158    380.44158 0.0053607407     55063515    1.0243051    1.0308116    1.0664513   0.97565244   -8.8040939    202.91676   -8.8040939    1238.1409    1229.3368 
     460         4600    379.45521    379.45521    379.45521 0.0054026541     54636336    1.0399182    1.0340326    1.0901065   0.99561546   -9.9799526    205.39921   -9.9799526    1253.2881    1243.3082 
     480         4800    378.87459    378.87459    378.87459 0.0054275308     54385914    1.0585705    1.0520181    1.1109604     1.012733   -9.7577691    207.29392   -9.7577691    1264.8491    1255.0913 
     500         5000    379.04986    379.04986    379.04986 0.0054200051     54461429    1.0583682    1.0483772     1.106102    1.0206253   -10.671374    208.12644   -10.671374    1269.9289    1259.2575 
     520         5200    380.45606    380.45606    380.45606 0.0053601288     55069801    1.0446948    1.0250096    1.0977768    1.0112979   -9.9829418    205.99934   -9.9829418    1256.9499     1246.967 
     540         5400    383.39858    383.39858    383.39858  0.005237659     56357472   0.99482313   0.97393011    1.0549692   0.95557012   -9.8390704    200.95322   -9.8390704    1226.1599    1216.3208 
     560         5600    386.56353    386.56353    386.56353 0.0051100613     57764714   0.93642592   0.92419513   0.98792962   0.89715301   -10.509015    196.14666   -10.509015    1196.8316    1186.3226 
     580         5800    388.26076    388.26076    388.26076 0.0050433399     58528918   0.91809987   0.91085435    0.9634787   0.87996654   -9.6212212    194.56292   -9.6212212    1187.1681    1177.5469 
     600         6000    388.41785    388.41785    388.41785 0.0050372232     58599989   0.92972709   0.91893024   0.97253212   0.89771889   -9.6808757    197.40388   -9.6808757    1204.5029     1194.822 
     620         6200    387.56405    387.56405    387.56405 0.0050705873     58214405   0.96831862   0.95621121    1.0088845    0.9398602   -9.0192886    202.48012   -9.0192886    1235.4766    1226.4574 
     640         6400    386.40283    386.40283    386.40283 0.0051164392     57692706    1.0005632   0.99100854     1.045829   0.96485211    -8.429342    206.48003    -8.429342     1259.883    1251.4536 
     660         6600    385.40072    385.40072    385.40072 0.0051564541     57245002    1.0105444    1.0088387    1.0526907   0.97010381   -8.7615375    208.49283   -8.7615375    1272.1645     1263.403 
     680         6800    384.65149    384.65149    384.65149 0.0051866445     56911790    1.0085062     1.001473    1.0540588   0.96998678   -9.3698471    208.46221   -9.3698471    1271.9777    1262.6078 
     700         7000    384.10298    384.10298    384.10298  0.005208896     56668673    1.0084728   0.99599156    1.0598447   0.96958223   -8.8285986    206.41036   -8.8285986    1259.4578    1250.6292 
     720         7200    383.73183    383.73183    383.73183  0.005224025     56504558    1.0063903   0.99949696    1.0536184   0.96605552   -7.7246113    203.45155   -7.7246113     1241.404    1233.6794 
     740         7400    383.46057    383.46057    383.46057 0.0052351195     56384811   0.98890835   0.98198788     1.034264   0.95047313   -8.6783465    201.45849   -8.6783465    1229.2429    1220.5646 
     760         7600    383.04375    383.04375    383.04375 0.0052522282     56201142   0.98451277   0.97542638    1.0314227   0.94668927   -8.6944888    200.63927   -8.6944888    1224.2443    1215.5498 
     780         7800    382.38356    382.38356    382.38356 0.0052794793     55911049   0.99226011   0.98501162    1.0380799   0.95368877   -8.7344656     201.0396   -8.7344656     1226.687    1217.9525 
     800         8000     381.5903     381.5903     381.5903 0.0053124731     55563806    1.0177981    1.0023411    1.0721324   0.97892095   -6.8096877    201.88772   -6.8096877     1231.862    1225.0523 
     820         8200    380.94267    380.94267    380.94267 0.0053396141     55281377    1.0192785    1.0131242    1.0642869   0.98042444   -8.2815121    203.45105   -8.2815121    1241.4009    1233.1194 
     840         8400    380.52324    380.52324    380.52324 0.0053572901     55098980    1.0286321    1.0158529    1.0761725   0.99387095   -7.8909301    204.41132   -7.8909301    1247.2603    1239.3694 
     860         8600    380.48332    380.48332    380.48332 0.0053589764     55081642    1.0311215    1.0186244    1.0775952    0.9971448   -7.5336787    204.70305   -7.5336787    1249.0403    1241.5066 
     880         8800    380.97061    380.97061    380.97061 0.0053384392     55293545    1.0176438    1.0072318    1.0682649   0.97743474   -8.1136437    204.11464   -8.1136437      1245.45    1237.3363 
