run 10000
All restart file global fix info was re-assigned
Neighbor list info ...
  1 neighbor list requests
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 14
  ghost atom cutoff = 14
  binsize = 7 -> bins = 55 55 55
Memory usage per processor = 3.75748 Mbytes
Step Time Lx Ly Lz Density Volume Press Pxx Pyy Pzz PotEng Temp PotEng KinEng TotEng 
       0            0    383.10269    383.10269    383.10269 0.0052498044     56227090   0.97764714   0.97158813   0.96816245   0.99319085   -10.134101    200.08374   -10.134101    1220.8546    1210.7205 
      20          200    383.55752    383.55752    383.55752 0.0052311507     56427590   0.97875935   0.97907754   0.96723652     0.989964   -9.3590812    199.40603   -9.3590812    1216.7194    1207.3603 
      40          400    383.72625    383.72625    383.72625 0.0052242531     56502092   0.97246877   0.96632031   0.96739816   0.98368784   -9.8925549    198.17886   -9.8925549    1209.2316     1199.339 
      60          600    383.47232    383.47232    383.47232 0.0052346382     56389995   0.96776194   0.95856114   0.96681243   0.97791226   -10.359651    196.69943   -10.359651    1200.2045    1189.8448 
      80          800    382.58989    382.58989    382.58989 0.0052709423     56001604   0.97127431   0.96811369   0.95637035   0.98933891   -10.571289    195.50684   -10.571289    1192.9276    1182.3563 
     100         1000    380.97563    380.97563    380.97563 0.0053382284     55295728   0.98842961   0.98428771   0.97661483    1.0043863    -9.625649    194.79787    -9.625649    1188.6017    1178.9761 
     120         1200    378.84995    378.84995    378.84995 0.0054285898     54375304   0.99153232    0.9786231   0.97705398    1.0189199   -11.093252    194.66902   -11.093252    1187.8155    1176.7223 
     140         1400    376.58772    376.58772    376.58772 0.0055270102     53407035   0.99663097   0.99086071   0.97912734    1.0199049   -11.001182    192.32694   -11.001182    1173.5248    1162.5236 
     160         1600    374.60479    374.60479    374.60479 0.0056152455     52567822   0.99516143   0.99199998   0.98369723    1.0097871   -10.424178    187.89247   -10.424178    1146.4669    1136.0427 
     180         1800     373.0732     373.0732     373.0732 0.0056846872     51925676    1.0017649    1.0023975   0.98745874    1.0154385   -11.269802    187.87994   -11.269802    1146.3905    1135.1207 
