run 10000
All restart file global fix info was re-assigned
Neighbor list info ...
  1 neighbor list requests
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 14
  ghost atom cutoff = 14
  binsize = 7 -> bins = 56 56 56
Memory usage per processor = 3.77741 Mbytes
Step Time Lx Ly Lz Density Volume Press Pxx Pyy Pzz PotEng Temp PotEng KinEng TotEng 
       0            0    387.22628    387.22628    387.22628 0.0050838678     58062333    1.0485358    1.0812407    1.0730297   0.99133701   -8.4280051    220.22571   -8.4280051    1343.7552    1335.3272 
      20          200    387.47311    387.47311    387.47311 0.0050741583     58173437    1.0575586    1.0909075    1.0838962   0.99787218   -8.5817354    222.30148   -8.5817354     1356.421    1347.8393 
      40          400    388.66796    388.66796    388.66796  0.005027505     58713263    1.0547626    1.0829737    1.0890155   0.99229857   -7.2629579    221.53254   -7.2629579    1351.7291    1344.4662 
      60          600    390.75225    390.75225    390.75225 0.0049474825     59662914     1.021528    1.0557332    1.0382816   0.97056905   -7.9935658    219.22312   -7.9935658    1337.6377    1329.6441 
      80          800    393.04425    393.04425    393.04425 0.0048614341     60718961   0.98566716    1.0180652    1.0029849   0.93595135    -8.556142    216.66192    -8.556142    1322.0099    1313.4538 
     100         1000      394.781      394.781      394.781 0.0047975553     61527425   0.96666217    1.0003427   0.98387423    0.9157696   -8.7374981    215.41244   -8.7374981     1314.386    1305.6485 
     120         1200     395.7442     395.7442     395.7442 0.0047626105     61978871   0.97424782    1.0105011   0.99889466   0.91334774   -7.7097407    216.16993   -7.7097407     1319.008    1311.2982 
     140         1400    396.17053    396.17053    396.17053 0.0047472512     62179398   0.98662119    1.0161121    1.0046265   0.93912503   -8.4062791    219.77129   -8.4062791    1340.9825    1332.5762 
     160         1600    396.34134    396.34134    396.34134 0.0047411162     62259859   0.99615161    1.0299617    1.0153035   0.94318963    -10.25748    224.77837    -10.25748    1371.5343    1361.2768 
     180         1800    396.45391    396.45391    396.45391  0.004737079     62312920    1.0082787    1.0393434    1.0255693   0.95992331   -10.505133    227.08583   -10.505133    1385.6138    1375.1086 
     200         2000    396.73037    396.73037    396.73037 0.0047271827     62443371    1.0218006    1.0673722    1.0233509   0.97467876   -8.2215374    225.84783   -8.2215374    1378.0598    1369.8383 
     220         2200     397.3263     397.3263     397.3263 0.0047059446     62725181    1.0007174    1.0227115    1.0365707   0.94287014    -9.140796    223.61961    -9.140796    1364.4639    1355.3231 
     240         2400    397.96226    397.96226    397.96226 0.0046834197     63026858   0.97866172    1.0051944   0.99714469   0.93364611   -9.0780775    220.98956   -9.0780775     1348.416     1339.338 
     260         2600    398.30589    398.30589    398.30589 0.0046713084     63190267   0.96289412   0.99728419   0.97743469   0.91396348   -8.2289745    218.70786   -8.2289745    1334.4937    1326.2647 
     280         2800    398.06532    398.06532    398.06532 0.0046797827     63075840   0.95086495   0.97971001   0.96758561   0.90529924   -8.2079787    217.60768   -8.2079787    1327.7807    1319.5728 
     300         3000    396.96277    396.96277    396.96277 0.0047188849     62553173   0.95995812   0.98770723    0.9781788   0.91398834   -7.3714814    217.78081   -7.3714814    1328.8371    1321.4656 
     320         3200    395.05295    395.05295    395.05295 0.0047876544     61654664   0.98117402    1.0091648    1.0006274   0.93372986   -6.9475769    219.21078   -6.9475769    1337.5624    1330.6148 
     340         3400    392.81412    392.81412    392.81412 0.0048699832     60612370    1.0064261    1.0352418      1.02791   0.95612637   -6.8188321    220.85397   -6.8188321    1347.5887    1340.7698 
     360         3600    390.94096    390.94096    390.94096 0.0049403215     59749396     1.023919    1.0521064    1.0487782   0.97087254   -6.9422622    221.11517   -6.9422622    1349.1824    1342.2402 
     380         3800    389.80147    389.80147    389.80147 0.0049837736     59228457    1.0275796    1.0549096    1.0524422   0.97538707   -6.8015877     218.8421   -6.8015877    1335.3128    1328.5112 
     400         4000     389.3252     389.3252     389.3252 0.0050020864     59011621    1.0166062    1.0432677    1.0356431   0.97090779   -6.6083879    215.23756   -6.6083879    1313.3189    1306.7106 
     420         4200    389.18733    389.18733    389.18733 0.0050074041     58948953   0.99798634    1.0269813    1.0162103   0.95076741   -7.6552982    213.12576   -7.6552982    1300.4333     1292.778 
     440         4400    389.08514    389.08514    389.08514 0.0050113508     58902527   0.99740626    1.0275131    1.0150757   0.94962998   -7.7576812    212.99864   -7.7576812    1299.6577       1291.9 
     460         4600    389.00136    389.00136    389.00136 0.0050145895     58864484    1.0117024    1.0401421    1.0315202   0.96344507   -7.2655407    214.42187   -7.2655407    1308.3418    1301.0763 
     480         4800    389.10036    389.10036    389.10036 0.0050107626     58909441    1.0277359    1.0638902    1.0513102   0.96800711   -6.6898301    216.46615   -6.6898301    1320.8154    1314.1256 
     500         5000    389.55132    389.55132    389.55132 0.0049933808     59114503    1.0266442    1.0566262     1.056183   0.96712344   -7.1074222     218.0666   -7.1074222    1330.5809    1323.4735 
     520         5200    390.28046    390.28046    390.28046 0.0049654466     59447064    1.0133418    1.0476786    1.0317253   0.96062143   -8.5415381    218.76762   -8.5415381    1334.8583    1326.3168 
     540         5400    391.12096    391.12096    391.12096 0.0049335037     59831965    1.0131052    1.0464694    1.0341933   0.95865287   -7.9686065    218.47985   -7.9686065    1333.1025    1325.1339 
