run 10000
All restart file global fix info was re-assigned
Neighbor list info ...
  1 neighbor list requests
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 14
  ghost atom cutoff = 14
  binsize = 7 -> bins = 54 54 54
Memory usage per processor = 3.75317 Mbytes
Step Time Lx Ly Lz Density Volume Press Pxx Pyy Pzz PotEng Temp PotEng KinEng TotEng 
       0            0    373.68904    373.68904    373.68904 0.0056566283     52183246   0.97042839   0.93649926   0.97805516   0.99673075   -12.722103    183.87595   -12.722103    1121.9592    1109.2371 
      20          200    373.42982    373.42982    373.42982 0.0056684164     52074725   0.96931517   0.93972323   0.97427219    0.9939501   -13.026191    184.02537   -13.026191    1122.8709    1109.8447 
      40          400    372.88283    372.88283    372.88283 0.0056933983     51846228   0.98064381   0.95438076    0.9867406    1.0008101   -12.814509    185.02141   -12.814509    1128.9485     1116.134 
      60          600    372.25796    372.25796    372.25796  0.005722117     51586017   0.99670502   0.96478853    1.0031137    1.0222129   -12.894082    186.64206   -12.894082    1138.8373    1125.9432 
      80          800    371.78861    371.78861    371.78861 0.0057438155     51391140    1.0144269   0.98918802    1.0122081    1.0418847   -12.248246    188.09041   -12.248246    1147.6747    1135.4264 
     100         1000    371.60465    371.60465    371.60465 0.0057523503     51314890     1.015472   0.98653303    1.0160537    1.0438292   -12.887321    189.05549   -12.887321    1153.5633     1140.676 
     120         1200    371.66032    371.66032    371.66032 0.0057497655     51337959    1.0138714   0.98213644    1.0125419    1.0469359    -13.06343    188.81291    -13.06343    1152.0832    1139.0197 
     140         1400    371.90234    371.90234    371.90234 0.0057385477     51438315    1.0074714   0.98692043   0.99972923    1.0357645   -12.827651    187.14385   -12.827651     1141.899    1129.0714 
     160         1600     372.2196     372.2196     372.2196 0.0057238866     51570069   0.99225287    0.9702315   0.98687266    1.0196545   -12.851243    184.44579   -12.851243    1125.4362     1112.585 
     180         1800    372.42157    372.42157    372.42157  0.005714579     51654063   0.98085622   0.95199005    0.9854662    1.0051124   -11.916512    181.69431   -11.916512    1108.6475     1096.731 
     200         2000     372.3308     372.3308     372.3308 0.0057187596     51616303    0.9613976   0.93042946   0.96032546   0.99343788    -12.92845    180.64351    -12.92845    1102.2358    1089.3073 
     220         2200    371.71464    371.71464    371.71464  0.005747245     51360473   0.96740187   0.93918883    0.9649778   0.99803898   -12.608664    181.44646   -12.608664    1107.1351    1094.5265 
     240         2400    370.61093    370.61093    370.61093 0.0057987457     50904323   0.99694633   0.97141242   0.99556503    1.0238615   -12.264086    184.57021   -12.264086    1126.1954    1113.9313 
     260         2600    369.45197    369.45197    369.45197 0.0058534886     50428257      1.04033    1.0136026    1.0379388    1.0694486   -11.371489    189.22212   -11.371489    1154.5801    1143.2086 
     280         2800    368.80661    368.80661    368.80661 0.0058842705     50164455    1.0561798    1.0254962    1.0548842     1.088159   -12.731586    192.99834   -12.731586    1177.6215    1164.8899 
     300         3000    368.95579    368.95579    368.95579 0.0058771358     50225354    1.0636622    1.0380893    1.0631593     1.089738    -11.81831    193.09657    -11.81831    1178.2209    1166.4026 
     320         3200    370.04284    370.04284    370.04284 0.0058254932     50670598    1.0329334    1.0032738    1.0286745    1.0668518   -13.058405    190.46228   -13.058405    1162.1472    1149.0887 
     340         3400    371.85613    371.85613    371.85613 0.0057406871     51419145    1.0007893   0.97415606   0.99540816    1.0328035   -12.865496    186.26485   -12.865496    1136.5356    1123.6701 
     360         3600    373.90503    373.90503    373.90503 0.0056468312     52273782   0.97433461    0.9484127   0.97426506    1.0003261   -12.380752    182.93827   -12.380752    1116.2378     1103.857 
     380         3800    375.56088    375.56088    375.56088 0.0055724695     52971349   0.95001412   0.92132807   0.94475765   0.98395663   -12.929022    181.55167   -12.929022    1107.7771    1094.8481 
     400         4000    376.34961    376.34961    376.34961 0.0055375073     53305794   0.93955436   0.91253546   0.93309445   0.97303318   -13.567937     182.0452   -13.567937    1110.7885    1097.2206 
     420         4200    376.19659    376.19659    376.19659 0.0055442674     53240798   0.95260512   0.92233906   0.94362145   0.99185486   -13.548821    184.05267   -13.548821    1123.0375    1109.4887 
     440         4400    375.41207    375.41207    375.41207 0.0055790986     52908408    0.9751104   0.94317206   0.96789647    1.0142627   -13.649183    186.86261   -13.649183     1140.183    1126.5338 
     460         4600    374.39766    374.39766    374.39766 0.0056245702     52480672   0.99202237   0.96292201   0.98948098    1.0236641    -14.65254    189.46623    -14.65254    1156.0695     1141.417 
     480         4800    373.45684    373.45684    373.45684 0.0056671862     52086029     1.014403    0.9939569    1.0048053    1.0444469   -14.283366    190.58822   -14.283366    1162.9156    1148.6322 
     500         5000    372.85758    372.85758    372.85758  0.005694555     51835696    1.0235118    1.0012443    1.0134001    1.0558909   -14.176391    189.90206   -14.176391    1158.7289    1144.5525 
     520         5200    372.65688    372.65688    372.65688 0.0057037606     51752036    1.0141678   0.98906144    1.0021467    1.0512953   -14.035195    187.35194   -14.035195    1143.1687    1129.1335 
     540         5400    372.67255    372.67255    372.67255 0.0057030412     51758565   0.98574052   0.96333008   0.97865283    1.0152387   -14.674485    184.39869   -14.674485    1125.1489    1110.4744 
     560         5600    372.51904    372.51904    372.51904 0.0057100946     51694630   0.96706014   0.94231909   0.95865508    1.0002062   -14.828296     182.7841   -14.828296    1115.2971    1100.4688 
     580         5800    371.94873    371.94873    371.94873 0.0057364009     51457565   0.97068629    0.9421093   0.95910583    1.0108437   -14.878246    183.03807   -14.878246    1116.8467    1101.9685 
     600         6000    371.06087    371.06087    371.06087  0.005777677     51089950    1.0018915    0.9613341    1.0002363    1.0441041   -13.421758      184.164   -13.421758    1123.7168    1110.2951 
     620         6200    370.29319    370.29319    370.29319 0.0058136858     50773508    1.0158057   0.98381678   0.99385512    1.0697452   -14.139149    185.76918   -14.139149    1133.5112    1119.3721 
     640         6400    369.85176    369.85176    369.85176 0.0058345272     50592141    1.0220863    1.0056143   0.99500901    1.0656357   -14.316555     186.7897   -14.316555    1139.7381    1125.4215 
     660         6600    369.75859    369.75859    369.75859 0.0058389388     50553916    1.0264383    1.0140029    0.9995398    1.0657721   -13.639065    186.98308   -13.639065    1140.9181     1127.279 
     680         6800    370.01709    370.01709    370.01709 0.0058267096     50660020    1.0133831   0.99634322   0.99178738    1.0520186   -14.277207    186.71964   -14.277207    1139.3106    1125.0334 
     700         7000    370.46471    370.46471    370.46471 0.0058056144     50844098    1.0053654    0.9807212   0.98805064    1.0473244    -13.87991    185.86407    -13.87991    1134.0902    1120.2103 
     720         7200    370.96818    370.96818    370.96818  0.005782009     51051672   0.99438221   0.97194678   0.97267539    1.0385245    -14.33412    185.02247    -14.33412     1128.955    1114.6209 
     740         7400    371.40717    371.40717    371.40717 0.0057615305     51233127   0.99475714   0.97610109   0.97666472    1.0315056   -13.639575    184.14923   -13.639575    1123.6267    1109.9871 
     760         7600    371.77698    371.77698    371.77698 0.0057443546     51386316   0.99154931   0.96128746   0.98135858    1.0320019    -13.71638    183.92241    -13.71638    1122.2427    1108.5263 
     780         7800    372.04964    372.04964    372.04964 0.0057317343     51499460   0.99032951   0.96043889   0.97155384    1.0389958    -14.23502    184.87893    -14.23502    1128.0792    1113.8441 
     800         8000    372.22713    372.22713    372.22713 0.0057235392     51573199    1.0002704   0.97388967   0.98565617    1.0412652   -14.534473    186.89957   -14.534473    1140.4085     1125.874 
     820         8200    372.51008    372.51008    372.51008 0.0057105065     51690901    1.0243623   0.99194775    1.0255334    1.0556059    -12.34125    188.54538    -12.34125    1150.4508    1138.1095 
     840         8400    373.24166    373.24166    373.24166 0.0056769936     51996046    1.0107876    0.9701099   0.98300769    1.0792452   -13.355475    189.56163   -13.355475    1156.6516    1143.2961 
     860         8600    374.41209    374.41209    374.41209 0.0056239202     52486738   0.98759791   0.95504876   0.97147189    1.0362731   -14.705821    189.12817   -14.705821    1154.0068     1139.301 
     880         8800    375.86558    375.86558    375.86558 0.0055589279     53100387   0.99244684   0.95909677   0.99403652    1.0242072   -11.067519    186.61851   -11.067519    1138.6936    1127.6261 
     900         9000    377.52308    377.52308    377.52308 0.0054860303     53805978   0.95010671   0.92277878    0.9267631    1.0007782   -13.081759    184.42586   -13.081759    1125.3146    1112.2329 
     920         9200    378.70967    378.70967    378.70967 0.0054346244     54314926   0.92288426   0.89587205   0.90342277   0.96935795   -13.456072    182.66556   -13.456072    1114.5738    1101.1177 
     940         9400    378.81945    378.81945    378.81945  0.005429901     54362174    0.9257732   0.89732592   0.90789829   0.97209539   -12.805383    182.64947   -12.805383    1114.4756    1101.6702 
     960         9600    377.70429    377.70429    377.70429 0.0054781383     53883493   0.94968557   0.92285965   0.92857107   0.99762599   -12.709689    185.36624   -12.709689    1131.0526    1118.3429 
     980         9800     375.6218     375.6218     375.6218 0.0055697583     52997133   0.99187284   0.96080974   0.97774456    1.0370642   -12.675582    190.19799   -12.675582    1160.5345    1147.8589 
    1000        10000     373.4178     373.4178     373.4178 0.0056689639     52069696    1.0316937     1.003466    1.0070768    1.0845385   -12.805849    194.45828   -12.805849    1186.5296    1173.7238 
    1020        10200    371.95575    371.95575    371.95575 0.0057360762     51460479    1.0446731    1.0150713    1.0272642    1.0916838   -13.438094    195.43082   -13.438094    1192.4638    1179.0257 
    1040        10400    371.37911    371.37911    371.37911 0.0057628369     51221513    1.0365683    1.0071069    1.0194795    1.0831183   -12.870578    191.94128   -12.870578    1171.1716     1158.301 
    1060        10600    371.37534    371.37534    371.37534 0.0057630122     51219955    1.0136985   0.98278593    1.0019702    1.0563394   -13.150711    187.62147   -13.150711    1144.8133    1131.6626 
    1080        10800    371.55785    371.55785    371.55785 0.0057545239     51295507   0.99626325   0.96802733   0.98108209    1.0396803   -13.673791     185.3676   -13.673791    1131.0609    1117.3871 
    1100        11000    371.67731    371.67731    371.67731 0.0057489771     51344999   0.98933614   0.95334221   0.97446755    1.0401987   -13.680245     184.2612   -13.680245    1124.3099    1110.6297 
    1120        11200    371.63742    371.63742    371.63742 0.0057508286     51328469   0.99107114   0.96076306   0.97167929    1.0407711   -13.999398    184.04717   -13.999398    1123.0039    1109.0045 
    1140        11400    371.51453    371.51453    371.51453 0.0057565372     51277568    1.0063148   0.97159615    0.9945826    1.0527657   -12.897901    184.31004   -12.897901    1124.6079      1111.71 
    1160        11600    371.46975    371.46975    371.46975 0.0057586192     51259028     1.000024   0.98318295   0.98051756    1.0363715   -14.557283    185.54841   -14.557283    1132.1641    1117.6068 
    1180        11800    371.45959    371.45959    371.45959  0.005759092     51254820    1.0043762   0.98401536   0.98156379    1.0475495    -14.63719    186.86797    -14.63719    1140.2157    1125.5785 
    1200        12000    371.52632    371.52632    371.52632 0.0057559892     51282450    1.0179934    1.0013261    0.9826884    1.0699656   -13.590499     187.9602   -13.590499    1146.8802    1133.2897 
    1220        12200    371.78473    371.78473    371.78473 0.0057439954     51389531    1.0106084   0.98558477   0.99315217    1.0530883   -15.183947     188.9782   -15.183947    1153.0917    1137.9078 
    1240        12400    372.14807    372.14807    372.14807 0.0057271878     51540343    1.0136478   0.99411244   0.98484771    1.0619832   -14.779249    188.87559   -14.779249    1152.4656    1137.6864 
    1260        12600    372.58975    372.58975    372.58975 0.0057068443     51724072    1.0128035   0.99006103   0.99664753    1.0517019   -13.832593    187.60356   -13.832593    1144.7041    1130.8715 
    1280        12800     373.0369     373.0369     373.0369 0.0056863468     51910521   0.98839743   0.96478663   0.97648441    1.0239213   -14.475147    185.41924   -14.475147     1131.376    1116.9008 
    1300        13000    373.21345    373.21345    373.21345 0.0056782807     51984261   0.96640589   0.93986649   0.95974039    0.9996108   -14.247728    182.66024   -14.247728    1114.5413    1100.2936 
    1320        13200    372.91762    372.91762    372.91762 0.0056918049     51860742   0.95523491    0.9312455   0.94384663   0.99061261   -14.089365    180.88312   -14.089365    1103.6978    1089.6085 
    1340        13400    372.12971    372.12971    372.12971 0.0057280353     51532717    0.9668833   0.94889919   0.95034259    1.0014081   -13.287715    180.82115   -13.287715    1103.3197     1090.032 
    1360        13600    371.09312    371.09312    371.09312 0.0057761705     51103274   0.99060044   0.97233182   0.97387424    1.0255952   -12.940917    182.72021   -12.940917    1114.9072    1101.9663 
    1380        13800    370.17241    370.17241    370.17241 0.0058193782     50723843    1.0195621   0.99083871    1.0061386    1.0617091   -12.690233    186.21051   -12.690233     1136.204    1123.5138 
    1400        14000    369.69273    369.69273    369.69273 0.0058420597     50526910    1.0456123    1.0217432    1.0210567    1.0940371   -12.140313    189.88871   -12.140313    1158.6474    1146.5071 
