run 10000
All restart file global fix info was re-assigned
Neighbor list info ...
  1 neighbor list requests
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 14
  ghost atom cutoff = 14
  binsize = 7 -> bins = 7 7 7
Memory usage per processor = 3.62771 Mbytes
Step Time Lx Ly Lz Density Volume Press Pxx Pyy Pzz PotEng Temp PotEng KinEng TotEng 
       0            0    46.099853    46.099853    46.099853    3.0129373    97971.246    79.416216    108.00972    73.180606    57.058324   -5042.6616    66.672429   -5042.6616    406.81637   -4635.8452 
      20          200    46.148848    46.148848    46.148848    3.0033514    98283.946   -19.377937   -14.634127   -33.535713   -9.9639707   -5044.9974     66.69052   -5044.9974    406.92676   -4638.0707 
      40          400    46.165483    46.165483    46.165483    3.0001059     98390.27   -38.042744   -22.245015   -31.684484   -60.198732   -5041.2753    66.392753   -5041.2753    405.10987   -4636.1654 
      60          600     46.12811     46.12811     46.12811    3.0074037    98151.512     53.81995    94.154345    36.105948    31.199557   -5036.0492    66.912644   -5036.0492     408.2821   -4627.7671 
      80          800    46.175335    46.175335    46.175335    2.9981859    98453.277   -5.3616818    11.781974   -23.342278   -4.5247416   -5030.3227    67.762751   -5030.3227    413.46921   -4616.8535 
     100         1000     46.19813     46.19813     46.19813    2.9937501    98599.152    -39.59704   -9.0402603   -47.311024   -62.439835    -5028.777    68.626151    -5028.777    418.73743   -4610.0396 
     120         1200    46.158253    46.158253    46.158253    3.0015159    98344.049    26.845038    40.907606    60.708993   -21.081484   -5030.7783    69.583283   -5030.7783    424.57758   -4606.2007 
     140         1400    46.195817    46.195817    46.195817    2.9941998    98584.344    2.9526898    24.618672   -7.2573716   -8.5032311   -5016.4908    67.758009   -5016.4908    413.44027   -4603.0505 
     160         1600    46.199261    46.199261    46.199261    2.9935302    98606.398   -14.081197    32.113133   -56.112247   -18.244479   -5020.2276    69.070116   -5020.2276    421.44638   -4598.7812 
     180         1800    46.189805    46.189805    46.189805    2.9953691    98545.862    10.484557     25.95146   -5.2827446    10.784955   -5019.2739    69.606039   -5019.2739    424.71643   -4594.5575 
     200         2000    46.191871    46.191871    46.191871    2.9949672    98559.085    33.379633    26.369971    67.479426    6.2895015   -5011.3489    68.759947   -5011.3489    419.55382   -4591.7951 
     220         2200    46.201746    46.201746    46.201746    2.9930471    98622.311   -23.946292   -12.141791   -10.924734   -48.772351   -5022.5931    71.021563   -5022.5931    433.35356   -4589.2395 
