run 10000
All restart file global fix info was re-assigned
Neighbor list info ...
  1 neighbor list requests
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 14
  ghost atom cutoff = 14
  binsize = 7 -> bins = 56 56 56
Memory usage per processor = 3.77837 Mbytes
Step Time Lx Ly Lz Density Volume Press Pxx Pyy Pzz PotEng Temp PotEng KinEng TotEng 
       0            0    388.54515    388.54515    388.54515 0.0050322735     58657627   0.99883118     1.007594   0.94609807    1.0428015   -8.9099484    210.02539   -8.9099484    1281.5157    1272.6058 
      20          200    389.24461    389.24461    389.24461  0.005005194     58974981   0.98695741    1.0014754   0.94259561    1.0168012   -9.8764485    208.99787   -9.8764485    1275.2461    1265.3696 
      40          400    390.02672    390.02672    390.02672 0.0049751439     59331194   0.98942948    1.0088843   0.94755167    1.0118525   -8.4416085    208.76701   -8.4416085    1273.8374    1265.3958 
      60          600    390.88638    390.88638    390.88638  0.004942391     59724377   0.97783671   0.99649407     0.932388    1.0046281   -9.2789446    210.36901   -9.2789446    1283.6124    1274.3335 
      80          800    391.69442    391.69442    391.69442 0.0049118667     60095529   0.97893756   0.99122906   0.94030924    1.0052744   -8.5669382     213.0319   -8.5669382    1299.8606    1291.2937 
     100         1000    392.39187    392.39187    392.39187 0.0048857219     60417116   0.98829263    1.0021842   0.94781265     1.014881   -6.9200056     215.2894   -6.9200056    1313.6352    1306.7152 
     120         1200    393.01089    393.01089    393.01089  0.004862672     60703503   0.98315574   0.99696064   0.94529526    1.0072113   -7.1260256    216.14962   -7.1260256    1318.8841    1311.7581 
     140         1400    393.47259    393.47259    393.47259 0.0048455745     60917694   0.97668347   0.98775305   0.93969442    1.0026029   -7.1693222    215.70959   -7.1693222    1316.1991    1309.0298 
     160         1600    393.62742    393.62742    393.62742 0.0048398589     60989634   0.97618029   0.98491247   0.93702926    1.0065991   -7.0377851    214.90629   -7.0377851    1311.2976    1304.2598 
     180         1800    393.40408    393.40408    393.40408 0.0048481064     60885881   0.97970115    0.9896836   0.94066768    1.0087522   -6.9717883    214.24508   -6.9717883    1307.2631    1300.2913 
     200         2000    392.77555    392.77555    392.77555  0.004871418     60594518   0.97890401   0.99006587   0.93966601    1.0069802   -8.3346592    214.08543   -8.3346592    1306.2889    1297.9543 
     220         2200    391.72435    391.72435    391.72435 0.0049107408     60109306   0.99603737    1.0143715   0.95799626    1.0157443   -7.2161985    213.77525   -7.2161985    1304.3963    1297.1801 
     240         2400    390.45321    390.45321    390.45321 0.0049588587     59526041   0.99942847    1.0147115   0.95754116    1.0260327   -8.0398075    213.78755   -8.0398075    1304.4714    1296.4316 
     260         2600    389.07107    389.07107    389.07107 0.0050118944     58896138   0.99997949     1.019254   0.95214192    1.0285425   -9.1491817    213.56579   -9.1491817    1303.1183    1293.9691 
     280         2800    387.67494    387.67494    387.67494 0.0050662375     58264387    1.0136324    1.0288031   0.96000336    1.0520907   -8.3654763    212.55693   -8.3654763    1296.9625     1288.597 
     300         3000    386.48676    386.48676    386.48676 0.0051131069     57730306    1.0204545    1.0371315   0.97484695    1.0493851   -8.1038827    210.98727   -8.1038827    1287.3849     1279.281 
     320         3200    385.60991    385.60991    385.60991 0.0051480669     57338265    1.0173798    1.0287077   0.97764419    1.0457876    -8.274575    209.04675    -8.274575    1275.5444    1267.2698 
     340         3400    385.00728    385.00728    385.00728 0.0051722784     57069864    1.0053635    1.0213645   0.96332022    1.0314057   -8.7971886    207.19528   -8.7971886    1264.2472      1255.45 
     360         3600    384.49882    384.49882    384.49882 0.0051928253     56844051   0.99826706    1.0147517   0.95397886    1.0260706   -9.0254989    205.69934   -9.0254989    1255.1194    1246.0939 
     380         3800    383.97603    383.97603    383.97603 0.0052140644     56612501    1.0119904    1.0166574   0.98874222    1.0305717   -7.1772586    204.50926   -7.1772586    1247.8578    1240.6806 
     400         4000    383.56374    383.56374    383.56374 0.0052308963     56430334    1.0192519    1.0389692   0.98390449    1.0348821   -7.6093798    205.44851   -7.6093798    1253.5889    1245.9795 
     420         4200    383.40291    383.40291    383.40291 0.0052374815     56359383    1.0357304    1.0478521   0.98613306     1.073206   -7.8340336     209.0867   -7.8340336    1275.7881    1267.9541 
