run 10000
All restart file global fix info was re-assigned
Neighbor list info ...
  1 neighbor list requests
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 14
  ghost atom cutoff = 14
  binsize = 7 -> bins = 7 7 7
Memory usage per processor = 3.62829 Mbytes
Step Time Lx Ly Lz Density Volume Press Pxx Pyy Pzz PotEng Temp PotEng KinEng TotEng 
       0            0    45.545759    45.545759    45.545759    3.1242436    94480.861     11.34024    8.1972338    28.675868   -2.8523809   -5313.2861    29.448323   -5313.2861    179.68537   -5133.6008 
      20          200    45.524301    45.524301    45.524301    3.1286636    94347.383    24.933242     34.40927    32.808474    7.5819814   -5322.2035    30.968834   -5322.2035     188.9631   -5133.2404 
      40          400    45.545585    45.545585    45.545585    3.1242794    94479.778    16.175362    5.4119231     25.26478    17.849382   -5312.6248    29.880678   -5312.6248    182.32348   -5130.3014 
      60          600    45.539794    45.539794    45.539794    3.1254715    94443.742    19.831037    11.650739    36.612677    11.229695   -5314.9326    31.042147   -5314.9326    189.41043   -5125.5222 
      80          800    45.543112    45.543112    45.543112    3.1247885    94464.384      21.5515     17.31423    26.929477    20.410792   -5313.0764    31.245608   -5313.0764    190.65189   -5122.4245 
     100         1000    45.544794    45.544794    45.544794    3.1244422    94474.855     23.40704    17.453712    26.562351    26.205057   -5312.1177     31.30321   -5312.1177    191.00337   -5121.1143 
     120         1200    45.543129    45.543129    45.543129    3.1247849    94464.495    25.785776    15.508211    30.011418    31.837699   -5312.2231    31.382959   -5312.2231    191.48997   -5120.7331 
     140         1400    45.555878    45.555878    45.555878    3.1221622    94543.847    22.617297     22.57478    25.659122    19.617988   -5305.1793    30.239674   -5305.1793    184.51397   -5120.6654 
     160         1600    45.537986    45.537986    45.537986    3.1258437    94432.496    33.665782    28.857893    36.933593    35.205859   -5313.1768    31.631576   -5313.1768    193.00696   -5120.1699 
     180         1800    45.547542    45.547542    45.547542    3.1238767    94491.957     29.63203      32.8439    27.142184    28.910006   -5309.2023    31.076619   -5309.2023    189.62077   -5119.5816 
     200         2000     45.54034     45.54034     45.54034    3.1253591     94447.14    34.980269    37.803521    30.533311    36.603974   -5311.2159    31.394032   -5311.2159    191.55753   -5119.6583 
     220         2200     45.54997     45.54997     45.54997    3.1233772    94507.069     30.57463    18.557238    42.773321    30.393331   -5307.1159    30.641506   -5307.1159    186.96583     -5120.15 
     240         2400    45.535433    45.535433    45.535433    3.1263696    94416.613    33.284315    44.943642    41.290915    13.618388   -5314.6221    31.711322   -5314.6221    193.49355   -5121.1286 
